"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,989.5540402964094
0.06999999999999999,990.8566373532328
0.13999999999999999,990.8566373532328
0.21000000000000002,987.5777960903354
0.27999999999999997,987.5777960903354
0.35,984.9609930202265
0.42000000000000004,984.9609930202265
0.49000000000000005,987.3494774159991
0.5599999999999999,987.3494774159991
0.63,987.3494774159991
0.7,988.3825840533509
0.77,988.3825840533509
0.8400000000000001,988.3825840533509
0.91,991.2553172092784
0.9800000000000001,991.2553172092784
1.05,997.5289173410622
1.1199999999999999,997.5289173410622
1.1900000000000002,997.5289173410622
1.26,1004.4085003915081
1.33,1004.4085003915081
1.4,995.6818114786379
1.47,995.6818114786379
1.54,956.1103473724817
1.6100000000000003,956.1103473724817
1.6800000000000002,956.1103473724817
1.7500000000000002,855.9996915909257
1.82,855.9996915909257
1.89,690.5151710018021
1.9600000000000002,690.5151710018021
2.0300000000000002,369.69958272409986
