"Line Probe: Direction [1,0,0] (cm)","Line Probe: Absolute Pressure (Pa)"
234.26986799999997,8570.525119754253
234.51189599999998,8813.73368590884
234.75392399999996,8956.86729653184
234.99595199999996,8715.439116600683
235.23797999999996,8185.048592515508
235.48000799999994,7614.47391517731
235.72203599999997,6686.886679485018
235.96406399999998,6357.652129232651
236.20609199999998,6152.170839179875
236.44811999999996,6321.094584137216
236.69014799999997,6699.852571789903
236.932176,7223.101966262315
237.174204,8288.075356008267
237.41623199999998,8433.903113191904
237.65825999999998,8575.161473419139
237.900288,8405.801362014725
238.14231599999997,7966.262170342408
238.38434399999997,7635.528678576826
238.62637199999995,6943.738235378609
238.86839999999995,6678.444244379483
239.11042799999998,6466.226403474822
239.352456,6529.189248488008
239.594484,6645.401430150872
239.83651199999997,7029.332430620314
240.07853999999998,7209.828044062888
240.32056799999995,7374.748965439532
240.562596,7579.2870377925865
240.804624,7621.595462509344
241.046652,7577.460435622241
241.28867999999997,7213.721220330932
241.53070799999998,7076.53262317153
241.77273599999998,6980.794028800214
242.01476399999996,6952.310594233917
242.25679199999996,6985.384432925421
242.49881999999997,7034.790564517418
242.740848,7152.7257799216895
242.98287599999998,7219.332082540379
243.22490399999998,7283.23273750949
243.46693199999999,7377.525528716957
243.70895999999996,7396.264343552277
243.950988,7373.510545016223
244.193016,7261.8877484704135
244.435044,7198.702673055581
244.67707199999998,7146.499610992134
244.9191,7095.324381377519
245.161128,7060.263189111545
245.40315599999997,7031.252567006959
245.64518399999997,6980.379462474288
245.88721199999995,6967.389047207369
246.12924,6981.752920312065
246.371268,6986.230969624899
246.613296,6983.966633966993
246.855324,6942.551633644529
247.09735199999997,6912.698952284147
247.33937999999998,6884.428764306314
247.581408,6852.650799250783
247.82343600000002,6856.935432103055
248.065464,6868.485511370949
248.307492,6877.464459182564
248.54951999999997,6873.166352958535
248.79154799999998,6875.504432967311
249.03357599999998,6895.208322194609
249.27560399999996,6921.932919042592
258.714696,6667.45482478448
258.956724,6661.907139429604
259.198752,6658.877486811965
259.44077999999996,6654.244428150734
259.68280799999997,6634.12562041104
259.92483599999997,6621.246869930343
260.166864,6593.7346769711
260.408892,6579.64761491114
260.65092,6567.449108795918
260.892948,6552.541660727555
261.134976,6549.0503141302615
261.377004,6545.441563654313
261.619032,6538.266639821959
261.86105999999995,6532.343384153253
262.10308799999996,6522.985856300409
262.345116,6500.5737481633405
262.587144,6488.077541148115
262.82917199999997,6477.298301386778
263.0712,6463.394846767202
263.313228,6460.891035135326
263.555256,6459.9378937002475
263.797284,6465.707636300489
264.03931199999994,6467.382565839202
264.28133999999994,6466.465542572201
264.523368,6458.076270008532
264.76539599999995,6449.086421879256
265.00742399999996,6441.042023081594
265.24945199999996,6425.287669954632
265.49147999999997,6414.299411217609
249.51763199999996,6940.57519187023
249.75965999999997,6935.76518741739
250.00168799999994,6922.946602105265
250.24371599999998,6891.349158133045
250.48574399999998,6856.697440438264
250.727772,6901.807942437241
250.96979999999996,6957.752799071881
251.21182799999997,7014.570235535328
251.45385599999997,7020.011462553637
251.695884,7007.177820682162
251.93791199999998,7002.015860580446
252.17994,7054.952506384681
252.421968,7112.291392306506
252.66399599999997,6831.860638274462
252.90602399999997,6662.924373331378
253.14805199999995,6950.064441563547
253.39007999999995,7044.33356114669
253.63210799999996,7053.953681855666
253.874136,6874.573879908741
254.116164,6872.3420950660075
254.35819199999997,6889.30041493068
254.60021999999998,6831.426987317973
254.84224799999996,6822.287184449087
255.08427600000002,6807.214794440486
255.326304,6808.006432842711
255.568332,6791.066667492123
255.81035999999997,6785.5753137552965
256.052388,6772.534371555739
256.29441599999996,6764.70200404097
256.53644399999996,6757.963143483576
256.77847199999997,6749.769335958335
257.02049999999997,6743.519806361437
257.262528,6736.775874545696
257.504556,6718.248414955771
257.746584,6706.322988388274
257.988612,6696.041467278599
258.23064,6678.411052459021
258.47266799999994,6671.5674493071565
210.551124,7847.947705545972
210.79315199999996,8276.516145919086
211.03517999999997,9247.561316742183
211.277208,9574.403459751964
211.519236,10162.171963589455
211.76126399999998,11164.265490986727
212.003292,11469.805334872392
212.24531999999996,11703.94874144037
212.48734799999997,11872.534188898935
212.72937599999997,11905.840510540263
212.97140399999995,11950.00735015652
213.213432,11779.557787771351
213.45546,11710.426557332947
213.697488,11578.11765044299
213.93951599999997,11160.631911187535
214.18154399999997,10965.659997092385
214.42357199999998,10943.934227648162
214.6656,11151.704112050138
214.907628,11362.285841745732
215.149656,11637.599073340301
215.391684,12400.367952655099
215.63371199999997,12773.944375018516
215.87573999999998,13017.460379693264
216.11776799999998,13020.138487626435
216.35979599999996,13059.501302666918
216.60182399999997,12661.685479809312
216.84385199999994,11439.6547321252
217.08588,10652.260062415065
217.32790799999998,9189.574468601408
217.56993599999998,8443.502815361746
217.811964,7693.7163730789325
203.53231199999996,7086.8518912194995
203.77434,6951.5132333062065
204.016368,6716.532509864221
204.258396,6639.506697203527
204.50042399999998,6577.8504193056
204.742452,6457.440600631584
