"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.27252844813238E-4
0.06999999999999999,6.269389364042615E-4
0.13999999999999999,6.269389364042615E-4
0.21000000000000002,6.287398570111541E-4
0.27999999999999997,6.287398570111541E-4
0.35,6.310228058099073E-4
0.42000000000000004,6.310228058099073E-4
0.49000000000000005,6.311207121869338E-4
0.5599999999999999,6.311207121869338E-4
0.63,6.311207121869338E-4
0.7,6.308114395613804E-4
0.77,6.308114395613804E-4
0.8400000000000001,6.308114395613804E-4
0.91,6.263187216454711E-4
0.9800000000000001,6.263187216454711E-4
1.05,6.224888198567638E-4
1.1199999999999999,6.224888198567638E-4
1.1900000000000002,6.224888198567638E-4
1.26,6.191659943517538E-4
1.33,6.191659943517538E-4
1.4,6.229346122690521E-4
1.47,6.229346122690521E-4
1.54,6.438647709285564E-4
1.6100000000000003,6.438647709285564E-4
1.6800000000000002,6.438647709285564E-4
1.7500000000000002,7.133658253886874E-4
1.82,7.133658253886874E-4
1.89,8.775808479159835E-4
1.9600000000000002,8.775808479159835E-4
2.0300000000000002,0.0016425913485624457
