"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,124.15499099115623
0.06999999999999999,129.2936588817238
0.13999999999999999,129.2936588817238
0.21000000000000002,136.42632748641861
0.27999999999999997,136.42632748641861
0.35,150.68824822912316
0.42000000000000004,150.68824822912316
0.49000000000000005,179.63231523093387
0.5599999999999999,179.63231523093387
0.63,179.63231523093387
0.7,241.86961935685252
0.77,241.86961935685252
0.8400000000000001,241.86961935685252
0.91,324.3603813258089
0.9800000000000001,324.3603813258089
1.05,459.42678781974683
1.1199999999999999,459.42678781974683
1.1900000000000002,459.42678781974683
1.26,625.571620046392
1.33,625.571620046392
1.4,774.2230195597506
1.47,774.2230195597506
1.54,948.5846865487931
1.6100000000000003,948.5846865487931
1.6800000000000002,948.5846865487931
1.7500000000000002,1082.1073391669593
1.82,1082.1073391669593
1.89,1162.514934321901
1.9600000000000002,1162.514934321901
2.0300000000000002,658.585843074408
