"Line Probe: Direction [1,0,0] (cm)","Line Probe: Temperature (K)"
234.26986799999997,1776.9407737165614
234.51189599999998,1774.6459927700703
234.75392399999996,1774.8648834979786
234.99595199999996,1777.4440527373458
235.23797999999996,1781.0606488347314
235.48000799999994,1785.554080875723
235.72203599999997,1795.7463032271544
235.96406399999998,1799.5418884166984
236.20609199999998,1801.7935890147553
236.44811999999996,1800.6524101797575
236.69014799999997,1797.710518524965
236.932176,1793.4654947341216
237.174204,1783.251932968616
237.41623199999998,1777.9416579093947
237.65825999999998,1770.9945700628143
237.900288,1759.0279226171572
238.14231599999997,1754.878300189205
238.38434399999997,1753.3284702626092
238.62637199999995,1753.5766028332182
238.86839999999995,1754.4632271339744
239.11042799999998,1759.7766709808
239.352456,1764.8655394734108
239.594484,1771.0756513960137
239.83651199999997,1787.9340245145258
240.07853999999998,1796.7284055467408
240.32056799999995,1804.05844079957
240.562596,1810.5959859564261
240.804624,1811.167805211452
241.046652,1810.1604465687576
241.28867999999997,1807.8328124334034
241.53070799999998,1808.508862320808
241.77273599999998,1809.5113872796865
242.01476399999996,1809.6237718349917
242.25679199999996,1807.413536536535
242.49881999999997,1803.3381663216503
242.740848,1793.094548633712
242.98287599999998,1787.9621942597696
243.22490399999998,1783.0375334720584
243.46693199999999,1772.3436885944511
243.70895999999996,1768.7253740341437
243.950988,1766.5074757157038
244.193016,1765.9614231287544
244.435044,1767.4852849131844
244.67707199999998,1770.7723637576587
244.9191,1779.1004681328852
245.161128,1786.7616467141593
245.40315599999997,1795.771708422909
245.64518399999997,1809.1165571736087
245.88721199999995,1809.128431624256
246.12924,1799.697815341474
246.371268,1792.502720274817
246.613296,1787.309412309724
246.855324,1785.7168200206177
247.09735199999997,1787.4092084994813
247.33937999999998,1790.5898368830326
247.581408,1796.30713285103
247.82343600000002,1796.2173200688467
248.065464,1796.7951884372967
248.307492,1800.6460711186985
248.54951999999997,1800.951194188476
248.79154799999998,1799.049428113214
249.03357599999998,1785.2521633692363
249.27560399999996,1779.831681408587
258.714696,1077.3400474018233
258.956724,1075.8121289544715
259.198752,1071.6632037191187
259.44077999999996,1067.919620464747
259.68280799999997,1059.4866849434097
259.92483599999997,1058.708382696023
260.166864,1062.948266155038
260.408892,1066.397463843529
260.65092,1070.1740229320133
260.892948,1072.2972194121542
261.134976,1071.6752461125575
261.377004,1068.699531042578
261.619032,1062.9000075250976
261.86105999999995,1060.0122577868633
262.10308799999996,1060.7197070902334
262.345116,1059.440169921348
262.587144,1058.9427855601718
262.82917199999997,1060.2464055873559
263.0712,1066.951025616367
263.313228,1071.752073419819
263.555256,1076.3273091980186
263.797284,1078.6408639527256
264.03931199999994,1078.0152936343457
264.28133999999994,1075.9699052419778
264.523368,1062.7404039063192
264.76539599999995,1057.790492649435
265.00742399999996,1057.7635652366687
265.24945199999996,1063.5551876452153
265.49147999999997,1066.4852113352356
249.51763199999996,1778.061745614153
249.75965999999997,1778.9491786950512
250.00168799999994,1780.905648465894
250.24371599999998,1783.8888149512559
250.48574399999998,1789.4656529843044
250.727772,1790.97522517405
250.96979999999996,1792.7571559243584
251.21182799999997,1796.2857489843548
251.45385599999997,1797.7081998380322
251.695884,1797.020140295142
251.93791199999998,1783.5536331320577
252.17994,1775.4034908067174
