"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,0.054352116472549276
0.06999999999999999,0.05477017515656981
0.13999999999999999,0.05477017515656981
0.21000000000000002,0.05456158241293155
0.27999999999999997,0.05456158241293155
0.35,0.05428221796177234
0.42000000000000004,0.05428221796177234
0.49000000000000005,0.053998298663930334
0.5599999999999999,0.053998298663930334
0.63,0.053998298663930334
0.7,0.051411978136908676
0.77,0.051411978136908676
0.8400000000000001,0.051411978136908676
0.91,0.04710709545089305
0.9800000000000001,0.04710709545089305
1.05,0.039870530971613624
1.1199999999999999,0.039870530971613624
1.1900000000000002,0.039870530971613624
1.26,0.032001945039262306
1.33,0.032001945039262306
1.4,0.025944141892297563
1.47,0.025944141892297563
1.54,0.01908829144092558
1.6100000000000003,0.01908829144092558
1.6800000000000002,0.01908829144092558
1.7500000000000002,0.013106296634311778
1.82,0.013106296634311778
1.89,0.009258081147982981
1.9600000000000002,0.009258081147982981
2.0300000000000002,0.007003545064824601
