"Line Probe: Direction [1,0,0] (cm)","Line Probe: Absolute Pressure (Pa)"
234.26986799999997,6745.91339870292
234.51189599999998,6740.045213153411
234.75392399999996,6732.481767117308
234.99595199999996,6709.975420069226
235.23797999999996,6696.390602407395
235.48000799999994,6683.595030300217
235.72203599999997,6662.958784126109
235.96406399999998,6655.63193143504
236.20609199999998,6648.823333585722
236.44811999999996,6639.117750134668
236.69014799999997,6637.819855865368
236.932176,6638.636811663557
237.174204,6647.4049642422615
237.41623199999998,6650.138012873678
237.65825999999998,6652.840452661374
237.900288,6647.083911609676
238.14231599999997,6634.643734789468
238.38434399999997,6619.995722801017
238.62637199999995,6585.072303010136
238.86839999999995,6567.998059508114
239.11042799999998,6543.546779338765
239.352456,6534.731499896792
239.594484,6529.317578977207
239.83651199999997,6526.1289354331675
240.07853999999998,6525.367873187162
240.32056799999995,6521.029653769758
240.562596,6517.871099471347
240.804624,6516.94862279376
241.046652,6515.644542657712
241.28867999999997,6501.3812451187405
241.53070799999998,6493.7381396791025
241.77273599999998,6486.357583088276
242.01476399999996,6477.219507610702
242.25679199999996,6473.7371578288585
242.49881999999997,6470.642530304118
242.740848,6468.435974706226
242.98287599999998,6468.18821605065
243.22490399999998,6465.533190622518
243.46693199999999,6446.809904561567
243.70895999999996,6434.345596853949
243.950988,6419.4976620887755
244.193016,6386.798034312014
244.435044,6372.335079904791
244.67707199999998,6362.002192170039
244.9191,6346.41659479076
245.161128,6335.770970021418
245.40315599999997,6327.35733001733
245.64518399999997,6307.605477949401
245.88721199999995,6297.698733491154
246.12924,6281.668374334782
246.371268,6269.783196639488
246.613296,6257.144018195366
246.855324,6235.823609089261
247.09735199999997,6226.564619136305
247.33937999999998,6217.194395393395
247.581408,6194.7325420808775
247.82343600000002,6179.8769708746695
248.065464,6165.160595936031
248.307492,6143.9093318030355
248.54951999999997,6137.466202791533
248.79154799999998,6132.961993346093
249.03357599999998,6118.927731050964
249.27560399999996,6103.86736922765
258.714696,5545.564010046597
258.956724,5536.80980826859
259.198752,5537.011461947215
259.44077999999996,5538.7987870557845
259.68280799999997,5545.378723975082
259.92483599999997,5539.792852388113
260.166864,5507.092136100444
260.408892,5493.376348442849
260.65092,5485.021718998789
260.892948,5487.289604136735
261.134976,5490.628656368892
261.377004,5483.228925506657
261.619032,5460.190589036632
261.86105999999995,5451.326344674948
262.10308799999996,5444.784887805537
262.345116,5440.436627187693
262.587144,5430.880422535003
262.82917199999997,5416.518438184939
263.0712,5396.254700297592
263.313228,5389.302186390007
263.555256,5380.053265587063
263.797284,5369.071501547223
264.03931199999994,5375.783680388384
264.28133999999994,5387.233402653248
264.523368,5400.546282627722
264.76539599999995,5391.5651193019
265.00742399999996,5377.23162050145
265.24945199999996,5351.30728484159
265.49147999999997,5331.416988582714
249.51763199999996,6086.67522644985
249.75965999999997,6055.669104666245
250.00168799999994,6045.708408930266
250.24371599999998,6034.311714156051
250.48574399999998,6012.29375406669
250.727772,6001.185992528379
250.96979999999996,5992.393647242614
251.21182799999997,5978.964355420889
251.45385599999997,5974.495500529287
251.695884,5968.047215429251
251.93791199999998,5950.163206395271
252.17994,5939.0360803857475
252.421968,5928.479449500635
252.66399599999997,5907.226895918808
252.90602399999997,5895.471002779406
253.14805199999995,5872.551058836645
253.39007999999995,5858.12523314009
253.63210799999996,5844.690440316481
253.874136,5812.476049982099
254.116164,5794.419796793809
254.35819199999997,5776.73585163067
254.60021999999998,5737.517857750019
254.84224799999996,5718.578869413817
255.08427600000002,5700.917738104414
255.326304,5675.075347638805
255.568332,5667.151248939263
255.81035999999997,5660.18305922857
256.052388,5649.932993128779
256.29441599999996,5638.20621606824
256.53644399999996,5625.36769626099
256.77847199999997,5609.347690341165
257.02049999999997,5603.497932986065
257.262528,5600.077604178645
257.504556,5600.3549482154485
257.746584,5596.7406837492745
257.988612,5588.337374151815
258.23064,5567.649303564118
258.47266799999994,5555.205716756522
210.551124,8485.20352771628
210.79315199999996,8843.705343037422
211.03517999999997,8719.94498424673
211.277208,8310.57181776133
211.519236,7544.252982915423
