"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,1760.8854285770246
0.06999999999999999,1763.5996579168261
0.13999999999999999,1763.5996579168261
0.21000000000000002,1767.0152241918477
0.27999999999999997,1767.0152241918477
0.35,1770.7736378874429
0.42000000000000004,1770.7736378874429
0.49000000000000005,1774.4673147566293
0.5599999999999999,1774.4673147566293
0.63,1774.4673147566293
0.7,1776.2706034606217
0.77,1776.2706034606217
0.8400000000000001,1776.2706034606217
0.91,1777.2864994840213
0.9800000000000001,1777.2864994840213
1.05,1777.125523804433
1.1199999999999999,1777.125523804433
1.1900000000000002,1777.125523804433
1.26,1773.2291684762267
1.33,1773.2291684762267
1.4,1765.9651685881001
1.47,1765.9651685881001
1.54,1735.5044821165839
1.6100000000000003,1735.5044821165839
1.6800000000000002,1735.5044821165839
1.7500000000000002,1657.3847831966705
1.82,1657.3847831966705
1.89,1482.2423597036814
1.9600000000000002,1482.2423597036814
2.0300000000000002,687.5701808646342
