"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,1738.9400057080534
0.06999999999999999,1739.4651203947644
0.13999999999999999,1739.4651203947644
0.21000000000000002,1739.4245828665414
0.27999999999999997,1739.4245828665414
0.35,1739.8345717407
0.42000000000000004,1739.8345717407
0.49000000000000005,1740.968725118996
0.5599999999999999,1740.968725118996
0.63,1740.968725118996
0.7,1743.8347887853236
0.77,1743.8347887853236
0.8400000000000001,1743.8347887853236
0.91,1747.9014641294157
0.9800000000000001,1747.9014641294157
1.05,1755.9181061908585
1.1199999999999999,1755.9181061908585
1.1900000000000002,1755.9181061908585
1.26,1765.9154061093802
1.33,1765.9154061093802
1.4,1772.2467883706904
1.47,1772.2467883706904
1.54,1758.2629495819435
1.6100000000000003,1758.2629495819435
1.6800000000000002,1758.2629495819435
1.7500000000000002,1683.7047125616791
1.82,1683.7047125616791
1.89,1492.1072558032654
1.9600000000000002,1492.1072558032654
2.0300000000000002,674.0808294392115
