"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.315749302788183E-4
0.06999999999999999,6.321429787947803E-4
0.13999999999999999,6.321429787947803E-4
0.21000000000000002,6.335021832908628E-4
0.27999999999999997,6.335021832908628E-4
0.35,6.359256033511628E-4
0.42000000000000004,6.359256033511628E-4
0.49000000000000005,6.376586096988948E-4
0.5599999999999999,6.376586096988948E-4
0.63,6.376586096988948E-4
0.7,6.383685066396663E-4
0.77,6.383685066396663E-4
0.8400000000000001,6.383685066396663E-4
0.91,6.346029743543941E-4
0.9800000000000001,6.346029743543941E-4
1.05,6.321143716652072E-4
1.1199999999999999,6.321143716652072E-4
1.1900000000000002,6.321143716652072E-4
1.26,6.296561777952779E-4
1.33,6.296561777952779E-4
1.4,6.318808615481488E-4
1.47,6.318808615481488E-4
1.54,6.487506546749186E-4
1.6100000000000003,6.487506546749186E-4
1.6800000000000002,6.487506546749186E-4
1.7500000000000002,7.092018596553745E-4
1.82,7.092018596553745E-4
1.89,8.644424395390022E-4
1.9600000000000002,8.644424395390022E-4
2.0300000000000002,0.0016260399533003242
