"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.535240386432778E-4
0.06999999999999999,6.536400557631746E-4
0.13999999999999999,6.536400557631746E-4
0.21000000000000002,6.542071556663145E-4
0.27999999999999997,6.542071556663145E-4
0.35,6.56746969180829E-4
0.42000000000000004,6.56746969180829E-4
0.49000000000000005,6.636629983471545E-4
0.5599999999999999,6.636629983471545E-4
0.63,6.636629983471545E-4
0.7,6.653938869130984E-4
0.77,6.653938869130984E-4
0.8400000000000001,6.653938869130984E-4
0.91,6.6121861496085E-4
0.9800000000000001,6.6121861496085E-4
1.05,6.594301185016182E-4
1.1199999999999999,6.594301185016182E-4
1.1900000000000002,6.594301185016182E-4
1.26,6.567186780487254E-4
1.33,6.567186780487254E-4
1.4,6.562516949178411E-4
1.47,6.562516949178411E-4
1.54,6.60820786705953E-4
1.6100000000000003,6.60820786705953E-4
1.6800000000000002,6.60820786705953E-4
1.7500000000000002,6.874052179713904E-4
1.82,6.874052179713904E-4
1.89,7.837604857809069E-4
1.9600000000000002,7.837604857809069E-4
2.0300000000000002,0.0015076368695830097
