"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,849.5693701199117
0.06999999999999999,849.5550399290306
0.13999999999999999,849.5550399290306
0.21000000000000002,850.0156155619335
0.27999999999999997,850.0156155619335
0.35,850.6173274742201
0.42000000000000004,850.6173274742201
0.49000000000000005,850.6917771234821
0.5599999999999999,850.6917771234821
0.63,850.6917771234821
0.7,851.7664462225355
0.77,851.7664462225355
0.8400000000000001,851.7664462225355
0.91,852.9796762930334
0.9800000000000001,852.9796762930334
1.05,853.622634624236
1.1199999999999999,853.622634624236
1.1900000000000002,853.622634624236
1.26,854.1100051487231
1.33,854.1100051487231
1.4,854.5736343745897
1.47,854.5736343745897
1.54,854.859622367093
1.6100000000000003,854.859622367093
1.6800000000000002,854.859622367093
1.7500000000000002,852.3780541878441
1.82,852.3780541878441
1.89,818.2929934916627
1.9600000000000002,818.2929934916627
2.0300000000000002,438.5641066777855
