"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,48.00754923027164
0.06999999999999999,48.823525212891866
0.13999999999999999,48.823525212891866
0.21000000000000002,50.11634733534504
0.27999999999999997,50.11634733534504
0.35,52.26532214337101
0.42000000000000004,52.26532214337101
0.49000000000000005,55.60719524193384
0.5599999999999999,55.60719524193384
0.63,55.60719524193384
0.7,62.15639362554622
0.77,62.15639362554622
0.8400000000000001,62.15639362554622
0.91,70.83225761472217
0.9800000000000001,70.83225761472217
1.05,84.31893529428639
1.1199999999999999,84.31893529428639
1.1900000000000002,84.31893529428639
1.26,104.02910793455784
1.33,104.02910793455784
1.4,129.7497781456769
1.47,129.7497781456769
1.54,182.72781598472866
1.6100000000000003,182.72781598472866
1.6800000000000002,182.72781598472866
1.7500000000000002,256.0327269992265
1.82,256.0327269992265
1.89,358.7255846159616
1.9600000000000002,358.7255846159616
2.0300000000000002,484.3055458932639
