"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.239040406198633E-4
0.06999999999999999,6.230147073234638E-4
0.13999999999999999,6.230147073234638E-4
0.21000000000000002,6.252168149927256E-4
0.27999999999999997,6.252168149927256E-4
0.35,6.270357213308261E-4
0.42000000000000004,6.270357213308261E-4
0.49000000000000005,6.255655607358584E-4
0.5599999999999999,6.255655607358584E-4
0.63,6.255655607358584E-4
0.7,6.251251884100178E-4
0.77,6.251251884100178E-4
0.8400000000000001,6.251251884100178E-4
0.91,6.235226599429043E-4
0.9800000000000001,6.235226599429043E-4
1.05,6.196782079614585E-4
1.1199999999999999,6.196782079614585E-4
1.1900000000000002,6.196782079614585E-4
1.26,6.154864383748933E-4
1.33,6.154864383748933E-4
1.4,6.210778454041118E-4
1.47,6.210778454041118E-4
1.54,6.468124453901953E-4
1.6100000000000003,6.468124453901953E-4
1.6800000000000002,6.468124453901953E-4
1.7500000000000002,7.224660211229369E-4
1.82,7.224660211229369E-4
1.89,8.955173358722285E-4
1.9600000000000002,8.955173358722285E-4
2.0300000000000002,0.0016729609776277706
