"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,947.2668074988292
0.06999999999999999,946.7313084230258
0.13999999999999999,946.7313084230258
0.21000000000000002,944.7547151337657
0.27999999999999997,944.7547151337657
0.35,941.1308913332905
0.42000000000000004,941.1308913332905
0.49000000000000005,935.6448395547537
0.5599999999999999,935.6448395547537
0.63,935.6448395547537
0.7,934.7687750273635
0.77,934.7687750273635
0.8400000000000001,934.7687750273635
0.91,944.2141829932909
0.9800000000000001,944.2141829932909
1.05,948.014130943301
1.1199999999999999,948.014130943301
1.1900000000000002,948.014130943301
1.26,952.7721912022552
1.33,952.7721912022552
1.4,950.0159413696026
1.47,950.0159413696026
1.54,928.9837077271233
1.6100000000000003,928.9837077271233
1.6800000000000002,928.9837077271233
1.7500000000000002,856.8123582526869
1.82,856.8123582526869
1.89,709.670878787511
1.9600000000000002,709.670878787511
2.0300000000000002,375.792425673206
