"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.947702084481119E-4
0.06999999999999999,6.943763090955469E-4
0.13999999999999999,6.943763090955469E-4
0.21000000000000002,6.940670553249437E-4
0.27999999999999997,6.940670553249437E-4
0.35,6.935616840342654E-4
0.42000000000000004,6.935616840342654E-4
0.49000000000000005,6.93577985262763E-4
0.5599999999999999,6.93577985262763E-4
0.63,6.93577985262763E-4
0.7,6.919575235062711E-4
0.77,6.919575235062711E-4
0.8400000000000001,6.919575235062711E-4
0.91,6.900200713487406E-4
0.9800000000000001,6.900200713487406E-4
1.05,6.881888950182347E-4
1.1199999999999999,6.881888950182347E-4
1.1900000000000002,6.881888950182347E-4
1.26,6.868602222955967E-4
1.33,6.868602222955967E-4
1.4,6.860185065679741E-4
1.47,6.860185065679741E-4
1.54,6.851362909030111E-4
1.6100000000000003,6.851362909030111E-4
1.6800000000000002,6.851362909030111E-4
1.7500000000000002,6.879670331869679E-4
1.82,6.879670331869679E-4
1.89,7.228499014376216E-4
1.9600000000000002,7.228499014376216E-4
2.0300000000000002,0.0013626556795054057
