"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,234.65743221106155
0.06999999999999999,233.54250279148067
0.13999999999999999,233.54250279148067
0.21000000000000002,236.79075140821075
0.27999999999999997,236.79075140821075
0.35,244.2918494561596
0.42000000000000004,244.2918494561596
0.49000000000000005,258.4519086616454
0.5599999999999999,258.4519086616454
0.63,258.4519086616454
0.7,298.2680127196908
0.77,298.2680127196908
0.8400000000000001,298.2680127196908
0.91,359.9261693460763
0.9800000000000001,359.9261693460763
1.05,499.8132255099424
1.1199999999999999,499.8132255099424
1.1900000000000002,499.8132255099424
1.26,771.9084195676646
1.33,771.9084195676646
1.4,1072.9334883143185
1.47,1072.9334883143185
1.54,1452.136893127284
1.6100000000000003,1452.136893127284
1.6800000000000002,1452.136893127284
1.7500000000000002,1621.1989969197066
1.82,1621.1989969197066
1.89,1524.523716282653
1.9600000000000002,1524.523716282653
2.0300000000000002,658.1878824291301
