"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,924.0943049410611
0.06999999999999999,923.7848016076258
0.13999999999999999,923.7848016076258
0.21000000000000002,922.1806915073759
0.27999999999999997,922.1806915073759
0.35,917.920104765377
0.42000000000000004,917.920104765377
0.49000000000000005,910.9461632286652
0.5599999999999999,910.9461632286652
0.63,910.9461632286652
0.7,908.6139327117842
0.77,908.6139327117842
0.8400000000000001,908.6139327117842
0.91,912.4669746388054
0.9800000000000001,912.4669746388054
1.05,915.591667131754
1.1199999999999999,915.591667131754
1.1900000000000002,915.591667131754
1.26,915.4201499301236
1.33,915.4201499301236
1.4,914.5652586098691
1.47,914.5652586098691
1.54,900.6253683313612
1.6100000000000003,900.6253683313612
1.6800000000000002,900.6253683313612
1.7500000000000002,845.7246629467924
1.82,845.7246629467924
1.89,712.9772496428252
1.9600000000000002,712.9772496428252
2.0300000000000002,375.58336152180027
