"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,0.013187219511087436
0.06999999999999999,0.012789560650265002
0.13999999999999999,0.012789560650265002
0.21000000000000002,0.01205035830557535
0.27999999999999997,0.01205035830557535
0.35,0.010922659530361818
0.42000000000000004,0.010922659530361818
0.49000000000000005,0.009619827128924842
0.5599999999999999,0.009619827128924842
0.63,0.009619827128924842
0.7,0.007711880188587291
0.77,0.007711880188587291
0.8400000000000001,0.007711880188587291
0.91,0.006196343804895036
0.9800000000000001,0.006196343804895036
1.05,0.0048566960187249285
1.1199999999999999,0.0048566960187249285
1.1900000000000002,0.0048566960187249285
1.26,0.0037845918990603473
1.33,0.0037845918990603473
1.4,0.0030542232121179816
1.47,0.0030542232121179816
1.54,0.0024181411896551067
1.6100000000000003,0.0024181411896551067
1.6800000000000002,0.0024181411896551067
1.7500000000000002,0.002061879189344622
1.82,0.002061879189344622
1.89,0.0019283086529348127
1.9600000000000002,0.0019283086529348127
2.0300000000000002,0.0036287287931504194
