"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,50.31658959027705
0.06999999999999999,50.984431039702685
0.13999999999999999,50.984431039702685
0.21000000000000002,52.643136828929045
0.27999999999999997,52.643136828929045
0.35,56.1247453230644
0.42000000000000004,56.1247453230644
0.49000000000000005,61.50537406641879
0.5599999999999999,61.50537406641879
0.63,61.50537406641879
0.7,74.0111218283981
0.77,74.0111218283981
0.8400000000000001,74.0111218283981
0.91,91.96559867696814
0.9800000000000001,91.96559867696814
1.05,124.97193024352651
1.1199999999999999,124.97193024352651
1.1900000000000002,124.97193024352651
1.26,184.6714264744803
1.33,184.6714264744803
1.4,262.8489402612502
1.47,262.8489402612502
1.54,405.92926532030367
1.6100000000000003,405.92926532030367
1.6800000000000002,405.92926532030367
1.7500000000000002,577.3719509423892
1.82,577.3719509423892
1.89,743.7698663121912
1.9600000000000002,743.7698663121912
2.0300000000000002,605.4005107091652
