"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,962.5230257381746
0.06999999999999999,962.8539652304922
0.13999999999999999,962.8539652304922
0.21000000000000002,960.1221412337336
0.27999999999999997,960.1221412337336
0.35,956.0592532312223
0.42000000000000004,956.0592532312223
0.49000000000000005,952.9748375447307
0.5599999999999999,952.9748375447307
0.63,952.9748375447307
0.7,952.1461982050993
0.77,952.1461982050993
0.8400000000000001,952.1461982050993
0.91,958.7371966008162
0.9800000000000001,958.7371966008162
1.05,963.5282911246661
1.1199999999999999,963.5282911246661
1.1900000000000002,963.5282911246661
1.26,965.9553153676654
1.33,965.9553153676654
1.4,960.9606022552485
1.47,960.9606022552485
1.54,933.9409102752973
1.6100000000000003,933.9409102752973
1.6800000000000002,933.9409102752973
1.7500000000000002,850.7232964492603
1.82,850.7232964492603
1.89,695.5593844390776
1.9600000000000002,695.5593844390776
2.0300000000000002,370.4368166885907
