"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.308161009244311E-4
0.06999999999999999,6.310857579234617E-4
0.13999999999999999,6.310857579234617E-4
0.21000000000000002,6.325667838961019E-4
0.27999999999999997,6.325667838961019E-4
0.35,6.348504929109171E-4
0.42000000000000004,6.348504929109171E-4
0.49000000000000005,6.371776972533419E-4
0.5599999999999999,6.371776972533419E-4
0.63,6.371776972533419E-4
0.7,6.373667168197934E-4
0.77,6.373667168197934E-4
0.8400000000000001,6.373667168197934E-4
0.91,6.324016149996622E-4
0.9800000000000001,6.324016149996622E-4
1.05,6.292678092675196E-4
1.1199999999999999,6.292678092675196E-4
1.1900000000000002,6.292678092675196E-4
1.26,6.27568984401671E-4
1.33,6.27568984401671E-4
1.4,6.300452403415459E-4
1.47,6.300452403415459E-4
1.54,6.481348365472466E-4
1.6100000000000003,6.481348365472466E-4
1.6800000000000002,6.481348365472466E-4
1.7500000000000002,7.114345099070851E-4
1.82,7.114345099070851E-4
1.89,8.703598438460481E-4
1.9600000000000002,8.703598438460481E-4
2.0300000000000002,0.0016334948940942419
