"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,952.2716205197786
0.06999999999999999,951.918754819166
0.13999999999999999,951.918754819166
0.21000000000000002,949.5327767815542
0.27999999999999997,949.5327767815542
0.35,945.3661513705748
0.42000000000000004,945.3661513705748
0.49000000000000005,941.4674713026335
0.5599999999999999,941.4674713026335
0.63,941.4674713026335
0.7,940.0713151042652
0.77,940.0713151042652
0.8400000000000001,940.0713151042652
0.91,947.2496055875919
0.9800000000000001,947.2496055875919
1.05,951.063105889424
1.1199999999999999,951.063105889424
1.1900000000000002,951.063105889424
1.26,957.1167422382764
1.33,957.1167422382764
1.4,953.5865580811643
1.47,953.5865580811643
1.54,931.1689546839251
1.6100000000000003,931.1689546839251
1.6800000000000002,931.1689546839251
1.7500000000000002,855.630184272388
1.82,855.630184272388
1.89,706.245416495376
1.9600000000000002,706.245416495376
2.0300000000000002,374.0525104171256
