"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.508975419834861E-4
0.06999999999999999,6.510955970302895E-4
0.13999999999999999,6.510955970302895E-4
0.21000000000000002,6.516111479549331E-4
0.27999999999999997,6.516111479549331E-4
0.35,6.541195554951388E-4
0.42000000000000004,6.541195554951388E-4
0.49000000000000005,6.635243273525801E-4
0.5599999999999999,6.635243273525801E-4
0.63,6.635243273525801E-4
0.7,6.648966083458118E-4
0.77,6.648966083458118E-4
0.8400000000000001,6.648966083458118E-4
0.91,6.61478352020907E-4
0.9800000000000001,6.61478352020907E-4
1.05,6.591382515193368E-4
1.1199999999999999,6.591382515193368E-4
1.1900000000000002,6.591382515193368E-4
1.26,6.564516813039864E-4
1.33,6.564516813039864E-4
1.4,6.555051338926601E-4
1.47,6.555051338926601E-4
1.54,6.608563222396719E-4
1.6100000000000003,6.608563222396719E-4
1.6800000000000002,6.608563222396719E-4
1.7500000000000002,6.909687642723846E-4
1.82,6.909687642723846E-4
1.89,7.951887897451726E-4
1.9600000000000002,7.951887897451726E-4
2.0300000000000002,0.0015245281929893327
