"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.609022896427978E-4
0.06999999999999999,6.60968392602215E-4
0.13999999999999999,6.60968392602215E-4
0.21000000000000002,6.611880770785917E-4
0.27999999999999997,6.611880770785917E-4
0.35,6.624938090606844E-4
0.42000000000000004,6.624938090606844E-4
0.49000000000000005,6.713310889458655E-4
0.5599999999999999,6.713310889458655E-4
0.63,6.713310889458655E-4
0.7,6.728811639620047E-4
0.77,6.728811639620047E-4
0.8400000000000001,6.728811639620047E-4
0.91,6.695528972286177E-4
0.9800000000000001,6.695528972286177E-4
1.05,6.692490063757101E-4
1.1199999999999999,6.692490063757101E-4
1.1900000000000002,6.692490063757101E-4
1.26,6.643510560206127E-4
1.33,6.643510560206127E-4
1.4,6.64091487805124E-4
1.47,6.64091487805124E-4
1.54,6.654499251812475E-4
1.6100000000000003,6.654499251812475E-4
1.6800000000000002,6.654499251812475E-4
1.7500000000000002,6.80404967197983E-4
1.82,6.80404967197983E-4
1.89,7.443073734102223E-4
1.9600000000000002,7.443073734102223E-4
2.0300000000000002,0.001435610658462344
