"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.632113743076251E-4
0.06999999999999999,6.633623256671832E-4
0.13999999999999999,6.633623256671832E-4
0.21000000000000002,6.634461514684584E-4
0.27999999999999997,6.634461514684584E-4
0.35,6.64750622232566E-4
0.42000000000000004,6.64750622232566E-4
0.49000000000000005,6.72921440402411E-4
0.5599999999999999,6.72921440402411E-4
0.63,6.72921440402411E-4
0.7,6.738981390427433E-4
0.77,6.738981390427433E-4
0.8400000000000001,6.738981390427433E-4
0.91,6.697651654035341E-4
0.9800000000000001,6.697651654035341E-4
1.05,6.687693278853766E-4
1.1199999999999999,6.687693278853766E-4
1.1900000000000002,6.687693278853766E-4
1.26,6.627759488867537E-4
1.33,6.627759488867537E-4
1.4,6.619726855210536E-4
1.47,6.619726855210536E-4
1.54,6.636554955424867E-4
1.6100000000000003,6.636554955424867E-4
1.6800000000000002,6.636554955424867E-4
1.7500000000000002,6.804913401387123E-4
1.82,6.804913401387123E-4
1.89,7.498284530380465E-4
1.9600000000000002,7.498284530380465E-4
2.0300000000000002,0.0014467654663713832
