"Line Probe: Direction [1,0,0] (cm)","Line Probe: Absolute Pressure (Pa)"
234.26986799999997,1639.3522852111928
234.51189599999998,1640.5006532957923
234.75392399999996,1641.4863374170673
234.99595199999996,1643.1350827737479
235.23797999999996,1643.6996130488988
235.48000799999994,1644.0030426784651
235.72203599999997,1644.4259828202921
235.96406399999998,1644.642010699812
236.20609199999998,1644.867067219675
236.44811999999996,1645.2019432543166
236.69014799999997,1645.187909573142
236.932176,1644.9979001440515
237.174204,1644.2814698503062
237.41623199999998,1643.9662185751076
237.65825999999998,1643.6019166643819
237.900288,1643.3801738473558
238.14231599999997,1643.4665275882144
238.38434399999997,1643.5869405520498
238.62637199999995,1644.1882761030429
238.86839999999995,1644.4925136584643
239.11042799999998,1644.7365468503995
239.352456,1644.645073267311
239.594484,1644.4382961739466
239.83651199999997,1643.7455895435269
240.07853999999998,1643.3185184823233
240.32056799999995,1642.8826055733807
240.562596,1642.2100347164815
240.804624,1642.1450655047956
241.046652,1642.1452873779635
241.28867999999997,1642.1105989142525
241.53070799999998,1642.0161905254354
241.77273599999998,1641.8060707601107
242.01476399999996,1641.4071433397767
242.25679199999996,1641.253935016197
242.49881999999997,1641.1486691685568
242.740848,1641.1349434228177
242.98287599999998,1641.3480021745345
243.22490399999998,1641.7754222655203
243.46693199999999,1643.4875837244763
243.70895999999996,1644.465458262377
243.950988,1645.4029880470916
244.193016,1646.3987633596116
244.435044,1646.204851540213
244.67707199999998,1645.6834298547183
244.9191,1644.389620968519
245.161128,1643.354291373922
245.40315599999997,1642.3329408813297
245.64518399999997,1640.1937293337833
245.88721199999995,1639.3092709689809
246.12924,1638.2839940985577
246.371268,1638.05677291358
246.613296,1637.9666727026051
246.855324,1638.0068192309263
247.09735199999997,1638.1561392428557
247.33937999999998,1638.3677028019883
247.581408,1639.1352704700112
247.82343600000002,1639.7927950722224
248.065464,1640.6003856059833
248.307492,1642.7403618235257
248.54951999999997,1643.6251205652807
248.79154799999998,1644.555384778956
249.03357599999998,1646.6367195534986
249.27560399999996,1647.4949976417847
258.714696,1615.100601470578
258.956724,1616.1635192954272
259.198752,1617.2902024458162
