"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,0.014912972712151853
0.06999999999999999,0.014277013497626214
0.13999999999999999,0.014277013497626214
0.21000000000000002,0.013765403822302081
0.27999999999999997,0.013765403822302081
0.35,0.012804947979082236
0.42000000000000004,0.012804947979082236
0.49000000000000005,0.01130266928213011
0.5599999999999999,0.01130266928213011
0.63,0.01130266928213011
0.7,0.008948693685782714
0.77,0.008948693685782714
0.8400000000000001,0.008948693685782714
0.91,0.00690654451638475
0.9800000000000001,0.00690654451638475
1.05,0.0051153939463429955
1.1199999999999999,0.0051153939463429955
1.1900000000000002,0.0051153939463429955
1.26,0.003869072237179388
1.33,0.003869072237179388
1.4,0.003150981054090398
1.47,0.003150981054090398
1.54,0.0025850207063950986
1.6100000000000003,0.0025850207063950986
1.6800000000000002,0.0025850207063950986
1.7500000000000002,0.002256187118466686
1.82,0.002256187118466686
1.89,0.002112540796602726
1.9600000000000002,0.002112540796602726
2.0300000000000002,0.0037846231187199583
