"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,846.496536734065
0.06999999999999999,847.5146203411198
0.13999999999999999,847.5146203411198
0.21000000000000002,848.6649996041363
0.27999999999999997,848.6649996041363
0.35,850.6815131296437
0.42000000000000004,850.6815131296437
0.49000000000000005,853.8736554499062
0.5599999999999999,853.8736554499062
0.63,853.8736554499062
0.7,858.1446674811032
0.77,858.1446674811032
0.8400000000000001,858.1446674811032
0.91,861.0166410197057
0.9800000000000001,861.0166410197057
1.05,863.8405312471174
1.1199999999999999,863.8405312471174
1.1900000000000002,863.8405312471174
1.26,865.2712757392633
1.33,865.2712757392633
1.4,865.7701519147637
1.47,865.7701519147637
1.54,866.3532519513121
1.6100000000000003,866.3532519513121
1.6800000000000002,866.3532519513121
1.7500000000000002,866.583277087146
1.82,866.583277087146
1.89,860.1735826672467
1.9600000000000002,860.1735826672467
2.0300000000000002,523.3019823494865
