"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.596047171673815E-4
0.06999999999999999,6.597020742297611E-4
0.13999999999999999,6.597020742297611E-4
0.21000000000000002,6.599989625158357E-4
0.27999999999999997,6.599989625158357E-4
0.35,6.618364894463317E-4
0.42000000000000004,6.618364894463317E-4
0.49000000000000005,6.705584015772646E-4
0.5599999999999999,6.705584015772646E-4
0.63,6.705584015772646E-4
0.7,6.720749742403593E-4
0.77,6.720749742403593E-4
0.8400000000000001,6.720749742403593E-4
0.91,6.670220649302517E-4
0.9800000000000001,6.670220649302517E-4
1.05,6.65888760878352E-4
1.1199999999999999,6.65888760878352E-4
1.1900000000000002,6.65888760878352E-4
1.26,6.625918396569963E-4
1.33,6.625918396569963E-4
1.4,6.618734070950005E-4
1.47,6.618734070950005E-4
1.54,6.646002924177097E-4
1.6100000000000003,6.646002924177097E-4
1.6800000000000002,6.646002924177097E-4
1.7500000000000002,6.845076690408655E-4
1.82,6.845076690408655E-4
1.89,7.639076589279972E-4
1.9600000000000002,7.639076589279972E-4
2.0300000000000002,0.0014724245977231403
