"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,1740.196649555186
0.06999999999999999,1741.6109035676886
0.13999999999999999,1741.6109035676886
0.21000000000000002,1742.267562663509
0.27999999999999997,1742.267562663509
0.35,1743.3906096009964
0.42000000000000004,1743.3906096009964
0.49000000000000005,1745.368987453365
0.5599999999999999,1745.368987453365
0.63,1745.368987453365
0.7,1749.210725238222
0.77,1749.210725238222
0.8400000000000001,1749.210725238222
0.91,1754.1703271030326
0.9800000000000001,1754.1703271030326
1.05,1762.0470502918893
1.1199999999999999,1762.0470502918893
1.1900000000000002,1762.0470502918893
1.26,1772.2632219480163
1.33,1772.2632219480163
1.4,1780.2108864144598
1.47,1780.2108864144598
1.54,1768.0590469597194
1.6100000000000003,1768.0590469597194
1.6800000000000002,1768.0590469597194
1.7500000000000002,1694.8941248650026
1.82,1694.8941248650026
1.89,1501.3456191104071
1.9600000000000002,1501.3456191104071
2.0300000000000002,676.6460521773479
