"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.266721023898225E-4
0.06999999999999999,6.264822119193986E-4
0.13999999999999999,6.264822119193986E-4
0.21000000000000002,6.28363337941469E-4
0.27999999999999997,6.28363337941469E-4
0.35,6.309506384054473E-4
0.42000000000000004,6.309506384054473E-4
0.49000000000000005,6.324833193087187E-4
0.5599999999999999,6.324833193087187E-4
0.63,6.324833193087187E-4
0.7,6.327589512928515E-4
0.77,6.327589512928515E-4
0.8400000000000001,6.327589512928515E-4
0.91,6.274422337174992E-4
0.9800000000000001,6.274422337174992E-4
1.05,6.240717939917776E-4
1.1199999999999999,6.240717939917776E-4
1.1900000000000002,6.240717939917776E-4
1.26,6.223993427320146E-4
1.33,6.223993427320146E-4
1.4,6.259164044844993E-4
1.47,6.259164044844993E-4
1.54,6.458872264189616E-4
1.6100000000000003,6.458872264189616E-4
1.6800000000000002,6.458872264189616E-4
1.7500000000000002,7.131408401841305E-4
1.82,7.131408401841305E-4
1.89,8.756775278301525E-4
1.9600000000000002,8.756775278301525E-4
2.0300000000000002,0.0016410232452896247
