"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,0.06219771828826958
0.06999999999999999,0.05892654407344659
0.13999999999999999,0.05892654407344659
0.21000000000000002,0.0552930381854979
0.27999999999999997,0.0552930381854979
0.35,0.04862031147007768
0.42000000000000004,0.04862031147007768
0.49000000000000005,0.04023299353008658
0.5599999999999999,0.04023299353008658
0.63,0.04023299353008658
0.7,0.02845304774846648
0.77,0.02845304774846648
0.8400000000000001,0.02845304774846648
0.91,0.019707190693013094
0.9800000000000001,0.019707190693013094
1.05,0.012699938362186254
1.1199999999999999,0.012699938362186254
1.1900000000000002,0.012699938362186254
1.26,0.00809502110625364
1.33,0.00809502110625364
1.4,0.005664273857112116
1.47,0.005664273857112116
1.54,0.003981416744466575
1.6100000000000003,0.003981416744466575
1.6800000000000002,0.003981416744466575
1.7500000000000002,0.003141562692059975
1.82,0.003141562692059975
1.89,0.002799975103040679
1.9600000000000002,0.002799975103040679
2.0300000000000002,0.004443085498256517
