"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,1737.6606822468227
0.06999999999999999,1741.3153044187352
0.13999999999999999,1741.3153044187352
0.21000000000000002,1739.4537866117366
0.27999999999999997,1739.4537866117366
0.35,1737.835568212233
0.42000000000000004,1737.835568212233
0.49000000000000005,1740.6299413311979
0.5599999999999999,1740.6299413311979
0.63,1740.6299413311979
0.7,1741.5235179401907
0.77,1741.5235179401907
0.8400000000000001,1741.5235179401907
0.91,1742.024062641402
0.9800000000000001,1742.024062641402
1.05,1748.3231930659852
1.1199999999999999,1748.3231930659852
1.1900000000000002,1748.3231930659852
1.26,1754.886963343453
1.33,1754.886963343453
1.4,1756.0695549523082
1.47,1756.0695549523082
1.54,1739.4462258134015
1.6100000000000003,1739.4462258134015
1.6800000000000002,1739.4462258134015
1.7500000000000002,1664.4608647027005
1.82,1664.4608647027005
1.89,1476.9043194182568
1.9600000000000002,1476.9043194182568
2.0300000000000002,670.8205388555019
