"Line Probe: Direction [1,0,0] (cm)","Line Probe: Temperature (K)"
234.26986799999997,136.51250750005843
234.51189599999998,136.78722118403596
234.75392399999996,135.3371634996451
234.99595199999996,131.30990358106772
235.23797999999996,129.72117813330027
235.48000799999994,127.90772674949439
235.72203599999997,132.17392421383752
235.96406399999998,135.33793352736953
236.20609199999998,139.486005464247
236.44811999999996,150.20123352689222
236.69014799999997,154.8866037990056
236.932176,158.31939137100667
237.174204,162.39732945825392
237.41623199999998,163.16659122022983
237.65825999999998,161.49728582341413
237.900288,157.82485641595227
238.14231599999997,156.81396758754641
238.38434399999997,156.07903243282684
238.62637199999995,158.85515997654088
238.86839999999995,160.3598133942589
239.11042799999998,166.47696987979987
239.352456,170.23257612481302
239.594484,173.65942840206569
239.83651199999997,181.41907283983642
240.07853999999998,185.0077340923502
240.32056799999995,189.16353756481405
240.562596,193.86091731336057
240.804624,194.509978580416
241.046652,194.7850756318073
241.28867999999997,196.48584817925632
241.53070799999998,197.38846872459484
241.77273599999998,199.87459103933762
242.01476399999996,207.25021273130972
242.25679199999996,210.6441317635607
242.49881999999997,213.53528123098218
242.740848,220.0051314981163
242.98287599999998,223.16840741482486
243.22490399999998,226.17518125681488
243.46693199999999,231.50188950468348
243.70895999999996,234.20822080972127
243.950988,235.86926301377252
244.193016,239.87452851530495
244.435044,241.1716710426698
244.67707199999998,243.15394075212882
244.9191,247.02158088872665
245.161128,248.01508827509798
245.40315599999997,249.55575897650195
245.64518399999997,252.57959486221478
245.88721199999995,254.4287661492175
246.12924,259.3010276388733
246.371268,261.19805361166016
246.613296,263.1088796533499
246.855324,266.30469419110347
247.09735199999997,267.6745397985536
247.33937999999998,269.0737539866597
247.581408,271.78390700862116
247.82343600000002,272.94262392197953
248.065464,274.20759397260605
248.307492,276.5819829191546
248.54951999999997,276.4585982431663
248.79154799999998,277.1259240564911
249.03357599999998,276.9766718554176
249.27560399999996,276.5063190009109
258.714696,1810.6928146068603
258.956724,1812.480226942068
259.198752,1813.7241341909685
259.44077999999996,1814.6605927207936
259.68280799999997,1816.1672788070077
259.92483599999997,1816.8511148605567
260.166864,1817.411656482992
260.408892,1817.0123620506286
260.65092,1816.3146236387245
260.892948,1815.246700623399
261.134976,1815.410241481511
261.377004,1815.7142184222082
261.619032,1817.6289858427908
261.86105999999995,1819.47398933756
262.10308799999996,1821.8470148298575
262.345116,1827.6250066769971
262.587144,1830.5597968621587
262.82917199999997,1832.9640957265622
263.0712,1835.3267976487832
263.313228,1836.3079099646113
263.555256,1837.6796406343333
263.797284,1840.7209080281639
264.03931199999994,1842.5159672003392
264.28133999999994,1843.7646849954328
264.523368,1846.518438300263
264.76539599999995,1847.8269970182223
265.00742399999996,1849.3515893866922
265.24945199999996,1852.9590541978152
265.49147999999997,1853.6904562365783
249.51763199999996,275.66519901440864
249.75965999999997,274.7056708441883
250.00168799999994,276.4565312965344
250.24371599999998,277.8241485074721
250.48574399999998,280.7771969771253
250.727772,284.40293148767574
250.96979999999996,289.24579979659455
251.21182799999997,299.73663822216633
251.45385599999997,307.5833482548726
251.695884,318.88562410326386
251.93791199999998,354.30159716021564
252.17994,374.5774248891471
252.421968,398.4357719377741
252.66399599999997,477.80916974677797
252.90602399999997,533.1739149983072
253.14805199999995,671.2507156358619
253.39007999999995,763.8001551284048
253.63210799999996,865.1026685889648
253.874136,1089.8791240083026
254.116164,1210.7195923954387
254.35819199999997,1328.066458046932
254.60021999999998,1569.7013303619008
254.84224799999996,1668.5005312456983
255.08427600000002,1739.2425447684127
255.326304,1793.4235417454806
255.568332,1799.3790675940902
255.81035999999997,1801.3044711155862
256.052388,1802.088515151052
256.29441599999996,1802.5658397338723
256.53644399999996,1803.3022917113021
256.77847199999997,1804.7705674573845
257.02049999999997,1805.8432691245218
257.262528,1806.88322818738
257.504556,1808.7306604969406
257.746584,1809.3370920617544
257.988612,1809.3983064527542
258.23064,1809.922942496039
258.47266799999994,1810.189998436685
210.551124,49.06675416661276
210.79315199999996,50.064906985144106
211.03517999999997,51.845018652058826
211.277208,52.42162043820531
211.519236,53.16019994238093
211.76126399999998,54.233172950550895
212.003292,54.4975200780945
212.24531999999996,54.71563234069444
212.48734799999997,54.5839359274498
212.72937599999997,54.36114829733204
212.97140399999995,54.0022865796538
213.213432,53.0622240741649
213.45546,52.1539719472746
213.697488,51.71556479403371
213.93951599999997,51.429345342740255
214.18154399999997,51.268386258611415
214.42357199999998,51.22424193474086
214.6656,52.109034009665784
214.907628,52.87404945091887
215.149656,53.59424881938661
215.391684,55.033750421509104
215.63371199999997,55.80394342969097
215.87573999999998,55.334795288476016
216.11776799999998,53.402656391894695
216.35979599999996,52.0586978893404
216.60182399999997,50.8073821607304
216.84385199999994,47.65979174206839
217.08588,46.0410452101771
217.32790799999998,42.89582189563719
217.56993599999998,41.70363156329331
217.811964,40.29655834843181
203.53231199999996,46.426110354960066
203.77434,46.06918019105796
204.016368,45.4230881102719
204.258396,45.12424853882664
204.50042399999998,44.817456962359266
204.742452,44.07350385953667
204.98447999999996,43.78466984717349
205.22650799999997,43.530221683512124
205.46853599999997,43.07444632453823
205.71056399999995,42.79513942527607
205.952592,42.59980635999265
206.19462,42.2240990785731
206.436648,41.89815800283748
206.67867599999997,41.84432144015407
206.92070399999997,41.86767616742873
207.16273199999998,41.918736482211735
207.40476,41.91769371704981
207.646788,42.133476699899234
