"Line Probe: Direction [1,0,0] (cm)","Line Probe: Absolute Pressure (Pa)"
234.26986799999997,6904.148047650582
234.51189599999998,6888.00708762469
234.75392399999996,6834.604703286153
234.99595199999996,6850.495425127476
235.23797999999996,6851.611850457208
235.48000799999994,6860.472239838346
235.72203599999997,6863.410415257196
235.96406399999998,6874.907360628102
236.20609199999998,6879.124787003893
236.44811999999996,6878.4922138365655
236.69014799999997,6869.837608273854
236.932176,6855.214130494453
237.174204,6813.674310620481
237.41623199999998,6795.12275869002
237.65825999999998,6771.908513684117
237.900288,6737.925992417484
238.14231599999997,6726.348601337711
238.38434399999997,6719.312664588171
238.62637199999995,6716.892797237655
238.86839999999995,6719.432534977357
239.11042799999998,6722.723885757019
239.352456,6721.9889044648735
239.594484,6721.008082649569
239.83651199999997,6722.747719790175
240.07853999999998,6717.799476186934
240.32056799999995,6709.71003436156
240.562596,6694.2258884455805
240.804624,6684.109513435702
241.046652,6673.531810734348
241.28867999999997,6654.2401081932185
241.53070799999998,6646.29852162124
241.77273599999998,6639.115955415764
242.01476399999996,6630.913011197787
242.25679199999996,6624.593723592916
242.49881999999997,6615.926251968383
242.740848,6592.734932460182
242.98287599999998,6580.438312176833
243.22490399999998,6568.889394565616
243.46693199999999,6540.587548715819
243.70895999999996,6528.714133606554
243.950988,6517.803660953417
244.193016,6497.91590600372
244.435044,6489.214435296017
244.67707199999998,6482.6317534629925
244.9191,6468.260114076504
245.161128,6457.379793586486
245.40315599999997,6447.071059235823
245.64518399999997,6430.912638498776
245.88721199999995,6426.8949759351235
246.12924,6425.796720538026
246.371268,6420.924285578003
246.613296,6412.886306657732
246.855324,6396.8897317725205
247.09735199999997,6390.977436383837
247.33937999999998,6384.507163202332
247.581408,6374.144629484988
247.82343600000002,6370.450115067317
248.065464,6362.741447989785
248.307492,6343.171371044838
248.54951999999997,6334.398095045428
248.79154799999998,6329.540176270675
249.03357599999998,6321.256451745721
249.27560399999996,6322.125960540987
258.714696,5793.382115921733
258.956724,5777.22165531326
259.198752,5768.796082302986
259.44077999999996,5760.8783477898105
259.68280799999997,5745.614529575309
259.92483599999997,5734.305195275971
260.166864,5705.295780933651
260.408892,5691.066248813106
260.65092,5675.6699776956375
260.892948,5644.759332555623
261.134976,5630.062694222492
261.377004,5610.270309750165
261.619032,5578.791284671359
261.86105999999995,5566.792053578552
262.10308799999996,5556.479433913089
262.345116,5547.587023713
262.587144,5550.922699649513
262.82917199999997,5557.443635208838
263.0712,5562.074749536754
263.313228,5557.996528097137
263.555256,5541.850134186359
263.797284,5498.017892558375
264.03931199999994,5481.850244170637
264.28133999999994,5473.148092053845
264.523368,5473.631766263381
264.76539599999995,5483.742205408693
265.00742399999996,5489.112081759144
265.24945199999996,5477.596327361636
265.49147999999997,5470.118480570789
249.51763199999996,6325.211725362504
249.75965999999997,6327.696388355951
250.00168799999994,6330.323144264534
250.24371599999998,6328.297857932848
250.48574399999998,6313.1895951031765
250.727772,6298.466589805015
250.96979999999996,6281.594258003024
251.21182799999997,6249.503607856168
251.45385599999997,6236.7218540836475
251.695884,6222.915207974322
251.93791199999998,6203.251100146474
252.17994,6198.594868456086
252.421968,6190.934013107559
252.66399599999997,6171.729154636254
252.90602399999997,6157.440727895417
253.14805199999995,6127.793679828785
253.39007999999995,6112.4437957295595
253.63210799999996,6098.838995143655
253.874136,6073.7406860816845
254.116164,6060.336201171915
254.35819199999997,6048.853437297876
254.60021999999998,6027.0069903020485
254.84224799999996,6017.863576175208
255.08427600000002,6007.226388679643
255.326304,5978.994711720501
255.568332,5965.792922669716
255.81035999999997,5949.366072889825
256.052388,5920.105876862697
256.29441599999996,5906.878380640817
256.53644399999996,5892.915487008795
256.77847199999997,5869.728797215779
257.02049999999997,5856.567634468622
257.262528,5845.451972530107
257.504556,5831.059335166967
257.746584,5825.663702215417
257.988612,5820.4986657164845
258.23064,5809.684857376866
258.47266799999994,5801.515946343177
210.551124,9579.968429501168
210.79315199999996,9549.43232108833
211.03517999999997,8800.11954922702
211.277208,8059.864205659469
211.519236,6898.352148185135
211.76126399999998,5137.520864005492
212.003292,4926.380461180466
212.24531999999996,5120.437977500536
212.48734799999997,5952.058800346014
212.72937599999997,6913.474225677419
212.97140399999995,8413.029030707694
213.213432,9191.551970433648
213.45546,9096.3770083118
213.697488,8654.91890776805
213.93951599999997,6958.989386177243
214.18154399999997,6355.769378829209
214.42357199999998,5827.635631961442
214.6656,6014.457265138539
214.907628,6433.137520705044
215.149656,7109.0607271632325
215.391684,9047.060258074416
215.63371199999997,9386.033391479068
215.87573999999998,9464.174517507228
216.11776799999998,8774.942529174281
216.35979599999996,8184.184955087359
216.60182399999997,7590.854725303972
216.84385199999994,6282.861797549689
217.08588,5715.088884161538
217.32790799999998,5138.284835684855
217.56993599999998,5326.19277053728
217.811964,5745.0330489931075
203.53231199999996,7261.101684250607
203.77434,7447.312053027737
204.016368,8498.76637622797
204.258396,9381.075631912303
204.50042399999998,10636.901494494392
204.742452,14674.039222761261
204.98447999999996,16375.893657854933
205.22650799999997,17265.980676886873
205.46853599999997,16175.339402426194
205.71056399999995,14346.54986119378
205.952592,12637.033798903314
206.19462,9554.397225774665
206.436648,8266.570250782519
206.67867599999997,7393.5543360992015
206.92070399999997,6055.652333602993
207.16273199999998,5756.4375281967805
207.40476,5795.033015712164
207.646788,6486.248096269948
207.888816,7336.7990506863425
208.130844,8378.187152713203
208.37287199999997,11088.0014321278
208.61489999999998,10779.95054257827
208.85692799999998,10359.232344997276
209.09895599999996,8816.476414687815
209.34098399999996,7749.126031251406
209.583012,7141.103493890056
209.82504,7464.261561046122
210.06706799999998,7752.2442276792135
210.30909599999998,8505.309355350895
218.05399199999997,7120.29468449844
218.29601999999997,7960.481252707934
218.538048,8645.981281030909
218.780076,9127.871467348057
219.02210399999998,9057.009545291978
219.264132,8740.756035476734
219.50615999999997,7505.537281603494
219.74818799999997,6945.119623182007
219.99021599999998,6328.476925482377
220.23224399999995,5565.853152150317
220.47427199999996,5324.742544318535
220.7163,5102.974170937698
220.958328,5385.268121707602
221.20035599999997,5755.203137879085
221.44238399999998,6245.3902259196475
221.68441199999998,7472.916920684453
221.92644,7891.220961353247
222.168468,8252.486500509156
222.410496,8574.479035071912
222.652524,8378.521253969171
222.89455199999998,8036.08284584849
223.13657999999998,7344.217037700713
223.37860799999999,7060.317083122834
223.62063599999996,6814.011356139192
223.86266399999997,6469.949788850121
224.10469199999994,6383.990999396701
224.34672,6312.619520387292
224.58874799999998,6363.22217120514
224.830776,6422.519150493055
225.072804,6613.212421166725
225.31483199999997,6705.134095382644
225.55685999999997,6785.208547596267
225.798888,6817.735810206417
226.040916,6827.926829963573
226.282944,6861.109072568055
226.524972,6937.339661826394
226.76699999999997,6981.46223706544
227.00902799999997,7033.493976538884
227.25105599999998,7131.458967511877
227.49308399999995,7148.0764868511615
227.73511199999996,7099.8035397723
227.97714,6977.955220533375
228.219168,6922.13614741659
228.46119599999997,6889.501079565336
228.70322399999998,6876.289461496621
228.94525199999998,6892.2469209244155
229.18727999999996,6915.5410787243745
229.429308,6958.821209377522
229.671336,6979.003040621159
229.913364,7008.657970417247
230.15539199999998,7078.8025896718755
230.39741999999998,7114.605828465792
230.639448,7139.401842568317
230.88147599999996,7137.1008104617795
231.12350399999997,7103.293884511324
231.36553199999994,7010.448938828267
231.60756,6958.84654677003
231.84958799999998,6901.053455657122
232.091616,6854.952564920037
232.333644,6959.627171120475
232.57567199999997,6989.460614356998
232.8177,6835.371266064569
233.059728,6800.889864372948
233.301756,6845.257779727792
233.543784,6952.293343168145
233.785812,6951.558018709344
234.02783999999997,6979.17129365867
282.19141199999996,1601.0923705622554
282.43343999999996,1600.5219939725503
282.67546799999997,1599.4786683992716
282.91749599999997,1598.6581705435237
283.1595239999999,1597.619527861345
283.401552,1595.003885832557
283.64358,1593.7055050536
283.885608,1592.516066676253
284.12763599999994,1590.7195237913402
284.369664,1590.0758407675894
284.611692,1589.6115681753872
284.85372,1589.2375784447067
285.095748,1588.9465920933144
285.33777599999996,1588.6354502565518
285.57980399999997,1587.5763820093562
285.821832,1586.6596070195374
286.06386,1585.591660361868
286.305888,1582.9247319498245
286.54791599999993,1581.389654568702
286.78994399999993,1579.8375366209657
287.031972,1577.1067003385688
287.274,1576.089960910278
265.733508,5461.386550867741
265.975536,5422.56900488543
266.217564,5397.949727345869
266.459592,5373.8400146702625
266.70162,5349.090606437967
266.943648,5346.013748240352
267.185676,5344.836201881699
267.42770399999995,5324.662613355715
267.66973199999995,5310.409782216404
267.91175999999996,5291.44662817115
268.15378799999996,5287.094028482054
268.39581599999997,5280.042729294335
268.637844,5254.231379548291
268.879872,5238.577429366371
269.1219,5224.4767194614105
269.363928,5203.235572486214
269.605956,5199.151673428729
269.847984,5203.341381266495
270.090012,5223.286844237475
270.33204,5225.304099842018
270.574068,5227.075925579062
270.81609599999996,5249.297663002435
271.05812399999996,5252.738891637069
271.30015199999997,5236.268297904011
271.54218,5174.5482849345135
271.784208,5156.73424797834
272.0262359999999,5148.235995332929
272.268264,5148.710591841009
272.510292,5149.192689190721
272.75232,5141.982791637231
272.99434799999995,5126.299679212534
273.236376,5116.085500585657
273.478404,5102.7417763423
273.720432,5070.170396643443
273.96245999999996,5054.8518969313445
274.20448799999997,5042.725428766556
274.446516,5033.222905613671
274.688544,5016.802082157723
274.930572,4991.010655672493
275.1726,4936.971262075254
275.41462799999994,4868.3986158695625
275.65665599999994,4777.986129852128
275.898684,4719.557844314506
276.140712,4563.053026654568
276.38273999999996,3418.7323516874167
276.624768,2008.185271161783
276.866796,1646.9267820254609
277.108824,1620.0511369358428
277.350852,1620.3230716563266
277.59288,1620.548082753492
277.834908,1619.7366091913136
278.076936,1618.9622952648206
278.318964,1618.0468664281652
278.56099199999994,1616.3337173390464
278.80301999999995,1615.3866071886587
279.04504799999995,1614.2897361817159
279.287076,1611.7742580299528
279.52910399999996,1610.6050570039224
279.77113199999997,1609.5615379598748
280.01315999999997,1607.96392262468
280.255188,1607.4773628517287
280.497216,1607.034611237381
280.739244,1606.2151417698478
280.981272,1605.744627020802
281.2233,1605.2141197901801
281.465328,1603.9463732033037
281.707356,1603.1464354877535
281.94938399999995,1601.711550479944
177.39328799999998,5815.161354468015
177.63531599999996,5735.144336210127
177.877344,5676.545970918043
178.11937199999997,5761.534273144673
178.36139999999997,5802.544238687435
178.60342799999998,5928.971830646755
178.84545599999998,6102.6990150390775
179.087484,6219.655311699258
179.32951199999997,6331.421467854423
179.57153999999997,6716.660873933681
179.81356799999998,6681.756579489243
180.05559599999998,6678.028671411448
180.29762399999998,7192.611616024398
180.539652,7370.2391897178895
180.78168,7594.756892822523
181.02370799999997,8296.404229553431
181.26573599999998,8756.787886244536
181.50776399999998,9358.521479539093
181.74979199999999,10181.748366504617
181.99182,10475.802636063061
182.233848,11660.868911016325
182.475876,12032.836014830304
182.71790399999998,12349.855748256508
182.95993199999998,13152.271200186136
183.20195999999996,13528.672040511941
183.443988,14432.554008363775
183.686016,14445.343407906985
183.92804399999997,14465.793746617637
184.170072,14469.609089350604
184.41209999999998,14357.944783006402
184.654128,14313.504433404552
184.89615599999996,14198.975791598787
185.138184,14139.450647000936
185.38021199999997,14081.906426308211
170.37447599999996,11908.73142244939
170.616504,11636.910800792437
170.85853199999997,11343.329276646342
171.10055999999997,10905.938066868533
171.34258799999998,10625.69169285614
171.58461599999998,10368.319073495382
171.826644,9983.770472818433
172.06867199999996,9742.65096007513
172.3107,9541.831628365326
172.55272799999997,9142.45147156612
172.79475599999998,9094.329442922637
173.03678399999998,8988.474213571812
173.278812,8939.121699479612
173.52084,8917.377941283325
173.76286799999997,8896.616562398616
174.00489599999997,8879.940175688098
174.24692399999998,8859.58515815188
174.48895199999998,8777.809910721451
174.73098,8679.09823251408
174.973008,8569.361248435598
175.215036,8290.806817754215
175.45706399999997,8096.660639571113
175.69909199999998,7880.340322931792
175.94111999999998,7442.421445300744
176.183148,7140.364513799781
176.425176,6896.016492663839
176.66720399999997,6400.880530766459
176.909232,6177.590698000611
177.15125999999998,6031.659363120445
185.62223999999998,14078.080352667559
185.86426799999998,14149.65770587101
186.106296,14192.535740791674
186.348324,14199.16126706214
186.59035199999997,14130.796050283912
186.83237999999997,14029.080406263078
187.07440799999998,13833.24700922078
187.31643599999998,13977.513408293395
187.558464,13944.85292324268
187.800492,13862.889758909514
188.04252,13544.616772837937
188.28454799999997,13170.818307386202
188.52657599999998,13127.073378832793
188.76860399999998,12567.69443281625
189.010632,12068.007729008226
189.25266,10647.026362741424
189.49468799999997,10437.526702382907
189.736716,9992.619913255417
189.97874399999998,9003.951279586443
190.22077199999998,8544.78653552798
190.46279999999996,8106.593566093128
190.704828,7832.112761238735
190.946856,7555.019595530772
191.18888399999997,7591.084581588613
191.430912,7458.382919536874
191.67293999999998,7420.7666480796615
191.914968,7397.114265814162
192.15699599999996,7388.510804819947
192.39902399999997,7365.1083366594685
192.64105199999997,7356.33445758569
192.88307999999998,7330.602079784483
193.12510799999998,7321.484634796958
193.367136,7317.937462258153
193.609164,7341.82032174294
193.85119199999997,7390.6855560809345
194.09321999999997,7434.0930092864
194.33524799999998,7340.167326124982
194.57727599999998,7314.197672433671
194.819304,7236.891621724877
195.06133199999996,7062.634352835172
195.30336,6922.535971606805
195.54538799999997,6760.428320520587
195.78741599999998,6439.142221319125
196.02944399999998,6248.060729324512
196.271472,5818.438586471195
196.5135,5629.577705434916
196.75552799999997,5460.786360739192
196.997556,5248.2841187146405
197.23958399999998,5137.266548827727
197.48161199999998,5014.821418407679
197.72363999999996,4813.405926291249
197.965668,4744.278551236435
198.207696,4707.464829723947
198.44972399999997,4621.992088643514
198.691752,4747.7804475733865
198.93377999999998,4926.360067222486
199.175808,5368.7366248465405
199.41783599999997,5666.1111418565415
199.65986399999997,5908.624670301011
199.90189199999998,6916.2004132492
200.14392,7561.7415874825965
200.38594799999998,8321.897609645122
200.627976,9868.452924698315
200.870004,10785.446433039164
201.11203199999997,11829.913946567656
201.35405999999998,12947.143554174487
201.59608799999998,12964.341309211508
201.83811599999996,12788.185179605018
202.08014399999996,11741.66162405425
202.322172,10841.20520817532
202.5642,9936.429194381053
202.80622799999998,8853.378271550755
203.04825599999998,8280.338386596297
203.29028399999999,7450.199093236151
166.26,19753.2001105752
166.50202799999997,19442.32602161086
166.744056,18651.255372903106
166.98608399999998,17574.38494480944
167.22811199999998,17035.785350305872
167.47014,16269.736314993177
167.712168,16014.653077320007
167.954196,15783.152003212017
168.19622399999997,14947.524560234204
168.43825199999998,14650.354130985957
168.68027999999998,14247.440573951739
168.922308,13720.759201852954
169.164336,13424.933233137897
169.40636399999997,13087.347252168358
169.648392,12715.041457463012
169.89041999999998,12486.302145673762
170.13244799999998,12247.421568190766
