"Line Probe: Direction [1,0,0] (cm)","Line Probe: Density (kg/m^3)"
234.26986799999997,6.144728184214827E-4
234.51189599999998,6.140977915165392E-4
234.75392399999996,6.142991873732339E-4
234.99595199999996,6.153049763945754E-4
235.23797999999996,6.170499654242759E-4
235.48000799999994,6.184365950934817E-4
235.72203599999997,6.189547828293876E-4
235.96406399999998,6.188781612986941E-4
236.20609199999998,6.190509707361006E-4
236.44811999999996,6.168773059973018E-4
236.69014799999997,6.161651779336253E-4
236.932176,6.166239968577415E-4
237.174204,6.167783651740675E-4
237.41623199999998,6.167640281969671E-4
237.65825999999998,6.165759461768111E-4
237.900288,6.190560283402704E-4
238.14231599999997,6.192959606874012E-4
238.38434399999997,6.194644022735934E-4
238.62637199999995,6.19129490381109E-4
238.86839999999995,6.18540950650401E-4
239.11042799999998,6.170646820496407E-4
239.352456,6.164835307456564E-4
239.594484,6.160585650362941E-4
239.83651199999997,6.139988559178083E-4
240.07853999999998,6.116566190728028E-4
240.32056799999995,6.068612579639278E-4
240.562596,6.051630775505131E-4
240.804624,6.050184821420881E-4
241.046652,6.054806710739345E-4
241.28867999999997,6.177040727900309E-4
241.53070799999998,6.20808513935394E-4
241.77273599999998,6.214530889171028E-4
242.01476399999996,6.218950815428474E-4
242.25679199999996,6.221149619459514E-4
242.49881999999997,6.216756996729485E-4
242.740848,6.166224016756822E-4
242.98287599999998,6.166014289812281E-4
243.22490399999998,6.166758694500279E-4
243.46693199999999,6.180346336826406E-4
243.70895999999996,6.195577396831075E-4
243.950988,6.203458844720954E-4
244.193016,6.225199069729425E-4
244.435044,6.228243681018942E-4
244.67707199999998,6.22996782743243E-4
244.9191,6.211294148643685E-4
245.161128,6.16782132282245E-4
245.40315599999997,6.156169723109499E-4
245.64518399999997,6.155891340234651E-4
245.88721199999995,6.145546622394193E-4
246.12924,6.105540030490486E-4
246.371268,6.066492772150413E-4
246.613296,6.020704232512545E-4
246.855324,5.994780915773422E-4
247.09735199999997,6.005816758553206E-4
247.33937999999998,6.043122612058972E-4
247.581408,6.138587003729198E-4
247.82343600000002,6.182193579534902E-4
248.065464,6.198708881951085E-4
248.307492,6.196580936620532E-4
248.54951999999997,6.189979805825775E-4
248.79154799999998,6.2013322817069E-4
249.03357599999998,6.190106955752885E-4
249.27560399999996,6.1857478755331E-4
258.714696,6.201394642086784E-4
258.956724,6.208275021062681E-4
259.198752,6.209607553188325E-4
259.44077999999996,6.205390531915162E-4
259.68280799999997,6.127732213893309E-4
259.92483599999997,6.113798156325706E-4
260.166864,6.103975032879201E-4
260.408892,6.103268815511697E-4
260.65092,6.104377163021112E-4
260.892948,6.104238605337127E-4
261.134976,6.109848045958104E-4
261.377004,6.12147338550897E-4
261.619032,6.121210574977118E-4
261.86105999999995,6.106025227967252E-4
262.10308799999996,6.083755613096285E-4
262.345116,5.998584077116229E-4
262.587144,5.962712776784619E-4
262.82917199999997,5.949728420880664E-4
263.0712,5.967934173945515E-4
263.313228,6.000634068776509E-4
263.555256,6.065199982946519E-4
263.797284,6.17353256599803E-4
264.03931199999994,6.189283744411948E-4
264.28133999999994,6.190559286838029E-4
264.523368,6.166116939561001E-4
264.76539599999995,6.168459158006146E-4
265.00742399999996,6.169204447943427E-4
265.24945199999996,6.163115166417313E-4
265.49147999999997,6.163124040697483E-4
249.51763199999996,6.17612281873206E-4
249.75965999999997,6.119878851086334E-4
250.00168799999994,6.098626181271802E-4
250.24371599999998,6.081117750147868E-4
250.48574399999998,6.062011421221093E-4
250.727772,6.043438662810848E-4
250.96979999999996,6.006460125598645E-4
251.21182799999997,5.885956323122141E-4
251.45385599999997,5.837961481195014E-4
251.695884,5.817842663308161E-4
251.93791199999998,5.842263385296748E-4
252.17994,5.888929458641418E-4
252.421968,5.96797287578272E-4
252.66399599999997,6.091766958917738E-4
252.90602399999997,6.116536022954281E-4
253.14805199999995,6.121290582926694E-4
253.39007999999995,6.140358359377826E-4
253.63210799999996,6.147384986347121E-4
253.874136,6.152309481587239E-4
254.116164,6.153356539637017E-4
254.35819199999997,6.155062564127295E-4
254.60021999999998,6.189013569923052E-4
254.84224799999996,6.242984466188535E-4
255.08427600000002,6.283797942971636E-4
255.326304,6.298258256964488E-4
255.568332,6.297559196361942E-4
255.81035999999997,6.291899964487542E-4
256.052388,6.279139104230979E-4
256.29441599999996,6.257968981536175E-4
256.53644399999996,6.246597175610509E-4
256.77847199999997,6.234749661524816E-4
257.02049999999997,6.22225970214501E-4
257.262528,6.19870615374045E-4
257.504556,6.148870185449725E-4
257.746584,6.140009243716461E-4
257.988612,6.137372160471369E-4
258.23064,6.153341130625369E-4
258.47266799999994,6.182841252945573E-4
210.551124,0.00132538145220186
210.79315199999996,0.0013357767754693113
211.03517999999997,0.0012588046997612104
211.277208,0.001035387336802907
211.519236,6.480649602219358E-4
211.76126399999998,6.179089638687098E-4
212.003292,6.184778196826509E-4
212.24531999999996,6.202745362675319E-4
212.48734799999997,6.245153137401034E-4
212.72937599999997,6.259208368881408E-4
212.97140399999995,6.267517576277648E-4
213.213432,6.223066137578478E-4
213.45546,6.144146293345001E-4
213.697488,6.095213492033091E-4
213.93951599999997,6.090863638132413E-4
214.18154399999997,6.09498873682611E-4
214.42357199999998,6.117875743028243E-4
214.6656,6.289006755578073E-4
214.907628,6.328250229641068E-4
215.149656,6.334629117781802E-4
215.391684,6.338698229712611E-4
215.63371199999997,6.339350869295912E-4
215.87573999999998,6.33058381103422E-4
216.11776799999998,6.315098538489885E-4
216.35979599999996,6.317252135616768E-4
216.60182399999997,6.319926428391098E-4
216.84385199999994,6.330327657830438E-4
217.08588,6.342798946199946E-4
217.32790799999998,6.356827985359249E-4
217.56993599999998,6.357226295593371E-4
217.811964,6.356157920923186E-4
203.53231199999996,0.0013258166174778365
203.77434,0.0013294316160180363
204.016368,0.0013326792669485655
204.258396,0.0013346553168404032
204.50042399999998,0.0013344450159031543
204.742452,0.0013322920129516139
204.98447999999996,0.001331334500336029
205.22650799999997,0.0013293600396704658
205.46853599999997,0.0013344288143798979
205.71056399999995,0.001347102165016158
205.952592,0.0013582897963012326
206.19462,0.0013619119621564478
206.436648,0.0013579716664747943
206.67867599999997,0.0013553587244519564
206.92070399999997,0.0013522891808595446
207.16273199999998,0.0013526279758965631
207.40476,0.001356705908952489
207.646788,0.0013586016363720177
207.888816,0.0013544474129244504
208.130844,0.0013485181610444054
208.37287199999997,0.0013366954053656047
208.61489999999998,0.0013346665048560977
208.85692799999998,0.0013362602441753758
209.09895599999996,0.0013408188736462332
209.34098399999996,0.0013330112039051237
209.583012,0.0013214507972350025
209.82504,0.0013030096910682089
210.06706799999998,0.0013049587169117168
210.30909599999998,0.0013215687286947011
218.05399199999997,6.33524232551879E-4
218.29601999999997,6.32368823925725E-4
218.538048,6.318285754775731E-4
218.780076,6.313209216869728E-4
219.02210399999998,6.306052987939255E-4
219.264132,6.285271636855345E-4
219.50615999999997,6.266924919004956E-4
219.74818799999997,6.260120101178879E-4
219.99021599999998,6.253045714866634E-4
220.23224399999995,6.184289500288499E-4
220.47427199999996,6.087947657732337E-4
220.7163,5.947179632807247E-4
220.958328,5.798567019583696E-4
221.20035599999997,5.796883674637281E-4
221.44238399999998,5.823101333294501E-4
221.68441199999998,6.020070736387358E-4
221.92644,6.147890897079438E-4
222.168468,6.257931121793372E-4
222.410496,6.313825287622731E-4
222.652524,6.316149143291528E-4
222.89455199999998,6.314315990284742E-4
223.13657999999998,6.277657708568977E-4
