"Line Probe: Direction [1,0,0] (cm)","Line Probe: Temperature (K)"
234.26986799999997,1787.5442062164004
234.51189599999998,1790.617171506602
234.75392399999996,1793.5843237586823
234.99595199999996,1799.925141642173
235.23797999999996,1802.1892892297433
235.48000799999994,1803.2000508670385
235.72203599999997,1802.379080368573
235.96406399999998,1800.2938072441602
236.20609199999998,1796.69908021893
236.44811999999996,1784.6201520249797
236.69014799999997,1778.6098120089234
236.932176,1775.5144991596228
237.174204,1776.8650601610107
237.41623199999998,1778.65019644327
237.65825999999998,1781.4835482920728
237.900288,1789.8979550460097
238.14231599999997,1793.7748626942564
238.38434399999997,1795.6747928181471
238.62637199999995,1796.1548368260321
238.86839999999995,1794.638047170045
239.11042799999998,1788.263371691764
239.352456,1783.660215799903
239.594484,1778.9314976313995
239.83651199999997,1768.5881847162714
240.07853999999998,1765.0782724987093
240.32056799999995,1762.6689761566429
240.562596,1762.6570442966936
240.804624,1764.4337666677877
241.046652,1766.4293633200168
241.28867999999997,1772.9864611645805
241.53070799999998,1777.8409244516945
241.77273599999998,1784.8722123949722
242.01476399999996,1801.1804037246202
242.25679199999996,1809.4860727085982
242.49881999999997,1815.5956478737744
242.740848,1819.6048208970187
242.98287599999998,1819.6962539286883
243.22490399999998,1818.4020334287636
243.46693199999999,1813.23479678962
243.70895999999996,1812.4278702833808
243.950988,1812.2936679227741
244.193016,1810.7223345817556
244.435044,1808.0496385727502
244.67707199999998,1803.8150423845234
244.9191,1794.5085098685097
245.161128,1787.194123273713
245.40315599999997,1782.1791124989345
245.64518399999997,1777.0782500698183
245.88721199999995,1776.3660115400041
246.12924,1776.359275652385
246.371268,1775.8604570428308
246.613296,1775.4146250011988
246.855324,1778.160637728289
247.09735199999997,1783.1218497877787
247.33937999999998,1790.2872289649167
247.581408,1807.7874482340583
247.82343600000002,1813.5882988773524
248.065464,1814.5050414079392
248.307492,1803.1461711989953
248.54951999999997,1797.114821935051
248.79154799999998,1793.5491207194736
249.03357599999998,1788.7187175602992
249.27560399999996,1787.6596531757862
258.714696,1208.181102372242
258.956724,1086.5080515946543
259.198752,1083.2507098227497
259.44077999999996,1079.8671342857647
259.68280799999997,1071.2164963214068
259.92483599999997,1068.017702289765
260.166864,1069.3488293690523
260.408892,1072.430835631433
260.65092,1076.4149403787178
260.892948,1081.8222501274029
261.134976,1082.5315685592464
261.377004,1081.2218658743698
261.619032,1075.7749709311245
261.86105999999995,1072.6433883727602
262.10308799999996,1069.383550125153
262.345116,1068.0548328665711
262.587144,1067.1983334608294
262.82917199999997,1067.3518601106584
263.0712,1072.1919137917116
263.313228,1075.9686247103616
263.555256,1081.2971355743289
263.797284,1086.2459684964663
264.03931199999994,1086.130757668313
264.28133999999994,1085.225288085328
264.523368,1080.8024674392489
264.76539599999995,1073.2267736081815
265.00742399999996,1069.5512125209718
265.24945199999996,1071.3173452137273
265.49147999999997,1074.0968474621063
249.51763199999996,1787.6415864874118
249.75965999999997,1790.9405907614325
250.00168799999994,1794.297064515436
250.24371599999998,1799.8909938719337
250.48574399999998,1804.663119065212
250.727772,1799.6003346937036
250.96979999999996,1792.849996461256
251.21182799999997,1783.4358694996856
251.45385599999997,1783.9426458677988
251.695884,1785.4814182010816
251.93791199999998,1787.3515549454823
252.17994,1789.3093758688215
252.421968,1792.2436122578363
252.66399599999997,1796.9275265688757
252.90602399999997,1799.1924436346776
253.14805199999995,1802.9397210653544
253.39007999999995,1801.7412606424862
253.63210799999996,1798.2318650037696
253.874136,1785.6774578140555
254.116164,1780.7578955851513
254.35819199999997,1779.2224277240198
254.60021999999998,1788.4027852735933
254.84224799999996,1799.5685131080627
255.08427600000002,1817.0890701309165
255.326304,1836.0613370153476
255.568332,1836.0292476628981
255.81035999999997,1831.1790105583432
256.052388,1791.281718797267
256.29441599999996,1768.1959731535662
256.53644399999996,1757.1649972509708
256.77847199999997,1751.666951776836
257.02049999999997,1746.478846009262
257.262528,1739.8199546003389
257.504556,1737.5175354961223
257.746584,1736.2383944658395
257.988612,1723.2995995627625
258.23064,1649.475757953342
258.47266799999994,1500.71081958023
210.551124,167.75842731824767
210.79315199999996,162.54218180316607
211.03517999999997,159.1740425517799
211.277208,160.0742936961865
211.519236,158.03674634914557
211.76126399999998,155.93873333788625
212.003292,159.22524510212918
212.24531999999996,162.73480780360788
212.48734799999997,174.36605530573001
212.72937599999997,183.83584615901574
212.97140399999995,192.3145835993609
213.213432,203.67533085784754
213.45546,207.46483603115482
213.697488,211.43435602582562
213.93951599999997,211.1587676495868
214.18154399999997,211.28230628922873
214.42357199999998,212.00062619857547
214.6656,214.82958055865518
214.907628,216.8031180636506
215.149656,219.09673433837125
215.391684,224.1189805940556
215.63371199999997,226.4430921360887
215.87573999999998,228.55986716426963
216.11776799999998,232.60856392234885
216.35979599999996,232.4527724145863
216.60182399999997,233.95074255658767
216.84385199999994,235.03866070037733
217.08588,236.02334893430347
217.32790799999998,237.77875769083755
217.56993599999998,239.34281100310614
217.811964,239.72242937414927
203.53231199999996,97.87942822229027
203.77434,95.12775903311513
204.016368,87.15726653057968
204.258396,84.39186360571631
204.50042399999998,82.17368985450292
204.742452,85.40517296874506
204.98447999999996,90.60987311982426
205.22650799999997,97.25280632102192
205.46853599999997,116.95722576534935
205.71056399999995,126.61030127772459
205.952592,129.87614834735416
206.19462,133.58114515222104
206.436648,131.26681836100622
206.67867599999997,128.40394500105492
206.92070399999997,121.04165711400887
207.16273199999998,116.19392191205523
207.40476,110.67697259487693
207.646788,105.47704919847634
207.888816,104.2997194837935
208.130844,106.87282190295367
208.37287199999997,118.97623139076437
208.61489999999998,128.02824966326668
208.85692799999998,138.75175611270868
209.09895599999996,157.88000118370942
209.34098399999996,163.78373097550855
209.583012,166.78677426701992
209.82504,171.973281960612
210.06706799999998,172.80111716093054
210.30909599999998,170.83577993797866
218.05399199999997,239.0523343959916
218.29601999999997,238.17809747375327
218.538048,236.7748714751031
218.780076,233.22411807286363
219.02210399999998,230.37086996688714
219.264132,225.4124198419688
219.50615999999997,218.09314538396475
219.74818799999997,225.52705901473243
219.99021599999998,235.10957600065345
220.23224399999995,269.45803950350614
220.47427199999996,290.75787528034533
220.7163,339.0639696036318
220.958328,562.2732141391798
221.20035599999997,730.2602400525853
221.44238399999998,934.8073458006672
221.68441199999998,1426.771442663062
221.92644,1617.6612721813358
222.168468,1724.976676672116
222.410496,1757.191552806015
222.652524,1759.3938796691302
222.89455199999998,1760.1871684929415
223.13657999999998,1759.8629467962758
223.37860799999999,1759.3430248859527
223.62063599999996,1758.4855959328452
223.86266399999997,1755.7934245080519
224.10469199999994,1753.313527625706
224.34672,1749.580177215768
224.58874799999998,1749.1043331378423
224.830776,1749.067244864755
225.072804,1752.9713542645734
225.31483199999997,1755.8470531041755
225.55685999999997,1758.1354387461117
225.798888,1763.2276080572312
226.040916,1764.193620507858
226.282944,1764.4169502940467
226.524972,1764.1791534031784
226.76699999999997,1764.136786351385
227.00902799999997,1763.8958092926614
227.25105599999998,1763.6121926086225
227.49308399999995,1763.3548787054672
227.73511199999996,1762.9644996782001
227.97714,1762.9735590466028
228.219168,1763.3562946588204
228.46119599999997,1763.947531312766
228.70322399999998,1766.1727910274888
228.94525199999998,1767.7273829692851
229.18727999999996,1768.9777266967062
229.429308,1769.4766331149262
229.671336,1768.261005375409
229.913364,1766.0740913541658
230.15539199999998,1760.9018352558087
230.39741999999998,1759.0282960899422
230.639448,1758.4231841240578
230.88147599999996,1761.4105258213074
231.12350399999997,1764.2965846786803
231.36553199999994,1774.5720957638098
231.60756,1780.6202479306478
231.84958799999998,1784.7621802424112
232.091616,1791.1021992356052
232.333644,1793.2806415354737
232.57567199999997,1795.4381725857024
232.8177,1799.3151829208707
233.059728,1799.3334019964284
233.301756,1797.0620505346164
233.543784,1788.530515774759
233.785812,1784.6725124426791
234.02783999999997,1783.5466787431
282.19141199999996,1055.5710326687563
282.43343999999996,1057.2925615410961
282.67546799999997,1062.6525400850276
282.91749599999997,1068.740467593168
283.1595239999999,1076.0386121187053
283.401552,1082.4417678635018
283.64358,1084.9971412334648
283.885608,1085.267704535554
284.12763599999994,1078.865846319829
284.369664,1074.0917287542406
284.611692,1069.3863417227
284.85372,1061.059636911471
285.095748,1058.8864597320298
285.33777599999996,1057.5684759559385
285.57980399999997,1054.0111724759274
285.821832,1052.2683644556512
286.06386,1051.0542329886441
286.305888,1034.963417689833
286.54791599999993,1026.3007030655237
286.78994399999993,1018.5614745656842
287.031972,1004.4625866300753
287.274,999.0029914381007
265.733508,1073.6269667495712
265.975536,1080.3154840239556
266.217564,1080.9354277763641
266.459592,1080.0708267192417
266.70162,1073.801384652671
266.943648,1069.602914890871
267.185676,1064.929996052245
267.42770399999995,1053.7036718902339
267.66973199999995,1050.914646418996
267.91175999999996,1055.4969559657648
268.15378799999996,1058.1738315354637
268.39581599999997,1058.53401607506
268.637844,1060.2088065823802
268.879872,1061.779846736193
269.1219,1063.3207351705155
269.363928,1058.542342153827
269.605956,1059.7803134696824
269.847984,1062.6442103504455
270.090012,1066.6230923643564
270.33204,1067.1258884651047
270.574068,1064.5251079857749
270.81609599999996,1058.5301086042696
271.05812399999996,1055.092802510327
271.30015199999997,1051.997758083306
271.54218,1053.327869046082
271.784208,1054.5093141099303
272.0262359999999,1053.8778164020316
272.268264,1045.441781667602
272.510292,1039.1518454673742
272.75232,1033.032930764101
272.99434799999995,1018.644060783707
273.236376,1017.5605629102961
273.478404,1017.6795405204239
273.720432,1018.2012825727766
273.96245999999996,1018.1445782870226
274.20448799999997,1017.7640402105466
274.446516,1025.9838733070812
274.688544,1030.4258676558243
274.930572,1033.714532276778
275.1726,1035.8127668630189
275.41462799999994,1037.727666247911
275.65665599999994,1037.008833950584
275.898684,1036.4652556149572
276.140712,1036.4679437043576
276.38273999999996,1037.70307272378
276.624768,1040.179589138647
276.866796,1041.5102912456084
277.108824,1042.517955704999
277.350852,1045.4323379394812
277.59288,1049.2727920191696
277.834908,1049.5296587740738
278.076936,1049.509560557713
278.318964,1048.2465050375888
278.56099199999994,1037.17781524447
278.80301999999995,1033.4386870839028
279.04504799999995,1033.614236512189
279.287076,1036.343595390539
279.52910399999996,1040.68499865478
279.77113199999997,1047.3886305994015
280.01315999999997,1065.6561236106406
280.255188,1068.3397583676008
280.497216,1068.2390740581366
280.739244,1066.9412022392526
280.981272,1065.342255775866
281.2233,1062.555039428342
281.465328,1057.0086746443535
281.707356,1055.4767340110423
281.94938399999995,1054.8035003938467
177.39328799999998,37.929213840653475
177.63531599999996,37.69893505005888
177.877344,37.35810485417122
178.11937199999997,37.82195493770677
178.36139999999997,38.165968292071874
178.60342799999998,38.7646969927205
178.84545599999998,40.4936808316596
179.087484,41.34392831854383
179.32951199999997,41.733316571262144
179.57153999999997,41.94702045035611
179.81356799999998,42.02660394281871
180.05559599999998,42.05377651235375
180.29762399999998,42.06337521753212
180.539652,42.069643726807634
180.78168,42.00447226992076
181.02370799999997,41.59435743714272
181.26573599999998,41.24459852508873
181.50776399999998,40.81798565537985
181.74979199999999,39.959140667550834
181.99182,39.75664902272825
182.233848,39.31673779577671
182.475876,39.12446057378583
182.71790399999998,38.95572723169754
182.95993199999998,38.67072896756234
183.20195999999996,38.45771731072194
183.443988,38.15591316629157
183.686016,37.84658571765775
183.92804399999997,37.58359542081876
184.170072,37.45533427355589
184.41209999999998,37.13461661652183
184.654128,36.912465722786244
184.89615599999996,36.77414689949342
185.138184,36.03986515331362
185.38021199999997,35.809999392717216
170.37447599999996,62.24226933185497
170.616504,60.74476181272193
170.85853199999997,59.102824694617965
171.10055999999997,57.292822734112264
171.34258799999998,55.846184450576494
171.58461599999998,54.501743382364936
171.826644,52.305953311405894
172.06867199999996,50.86540029545687
172.3107,49.77326152556615
172.55272799999997,47.877908286002764
172.79475599999998,47.57742253045942
173.03678399999998,46.97899261225154
173.278812,46.49207881937799
173.52084,46.31320748219474
173.76286799999997,46.20087908291331
174.00489599999997,45.98803800866982
174.24692399999998,45.81532846804342
174.48895199999998,45.22716208118322
174.73098,44.92054278001038
174.973008,44.39304043403234
175.215036,43.444922882841986
175.45706399999997,42.85947457128955
175.69909199999998,42.231404423824294
175.94111999999998,41.12847498846901
176.183148,40.433442894561075
176.425176,39.96612273536225
176.66720399999997,38.87111100768282
176.909232,38.50300930578801
177.15125999999998,38.25352924810669
185.62223999999998,35.115235810556
185.86426799999998,34.36068864750709
186.106296,34.951658767434
186.348324,35.7367871212941
186.59035199999997,37.76119842772715
186.83237999999997,39.059899357401356
187.07440799999998,40.807670017804035
187.31643599999998,43.69691076166035
187.558464,45.70158720898904
187.800492,47.56190473859367
188.04252,49.41706750364812
188.28454799999997,50.047892241601005
188.52657599999998,50.267161144633604
188.76860399999998,50.717832685658706
189.010632,50.821886428984605
189.25266,50.322627109219844
189.49468799999997,50.178827335448844
189.736716,49.651675570086084
189.97874399999998,47.63457763981351
190.22077199999998,46.62731267271552
190.46279999999996,45.54782906334554
190.704828,43.31548701627308
190.946856,42.56651279256368
191.18888399999997,42.18258576117702
191.430912,41.013658692572534
191.67293999999998,42.58330122578437
191.914968,44.359450741892196
192.15699599999996,47.904940165278596
192.39902399999997,48.94274642085891
192.64105199999997,50.510307698616764
192.88307999999998,54.485268515507364
193.12510799999998,56.31602928976797
193.367136,58.963095728102324
193.609164,58.18934768251998
193.85119199999997,58.11944541052899
194.09321999999997,57.49489585971645
194.33524799999998,54.654515633792954
194.57727599999998,52.842909341125
194.819304,50.397780625006874
195.06133199999996,44.83544513094091
195.30336,42.07894417315304
195.54538799999997,39.07560190519325
195.78741599999998,35.796570856502946
196.02944399999998,34.46237454840276
196.271472,35.87361341555224
196.5135,37.05089553839399
196.75552799999997,39.519784816282595
196.997556,45.063217201217775
197.23958399999998,50.41815055940202
197.48161199999998,52.94084100331342
197.72363999999996,51.992167368947754
197.965668,50.43974896845245
198.207696,48.7862350077233
198.44972399999997,43.32267006240317
198.691752,44.81618070218013
198.93377999999998,47.95057660037469
199.175808,54.311890424691484
199.41783599999997,57.113905898015275
199.65986399999997,63.498658064047675
199.90189199999998,71.94479378350837
200.14392,73.26409622701529
200.38594799999998,72.90710834605751
200.627976,69.12118611799991
200.870004,66.5584687093205
201.11203199999997,63.96303751167671
201.35405999999998,59.16288506237865
201.59608799999998,58.28063407588655
201.83811599999996,61.779923820094126
202.08014399999996,71.8290215371647
202.322172,79.564831713258
202.5642,89.01629502929974
202.80622799999998,96.22679862409093
203.04825599999998,99.78375088557583
203.29028399999999,99.77786004240775
166.26,69.70528807725893
166.50202799999997,71.00454137750526
166.744056,73.46101893029358
166.98608399999998,76.47425066722279
167.22811199999998,78.04382280485629
167.47014,78.82153975434625
