"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.388762038276461E-4
0.06999999999999999,6.391215483936578E-4
0.13999999999999999,6.391215483936578E-4
0.21000000000000002,6.406323070650737E-4
0.27999999999999997,6.406323070650737E-4
0.35,6.437696883883811E-4
0.42000000000000004,6.437696883883811E-4
0.49000000000000005,6.466685147134234E-4
0.5599999999999999,6.466685147134234E-4
0.63,6.466685147134234E-4
0.7,6.483597204154474E-4
0.77,6.483597204154474E-4
0.8400000000000001,6.483597204154474E-4
0.91,6.450065482597149E-4
0.9800000000000001,6.450065482597149E-4
1.05,6.430111220274087E-4
1.1199999999999999,6.430111220274087E-4
1.1900000000000002,6.430111220274087E-4
1.26,6.42720556990448E-4
1.33,6.42720556990448E-4
1.4,6.446480193255003E-4
1.47,6.446480193255003E-4
1.54,6.57471964776242E-4
1.6100000000000003,6.57471964776242E-4
1.6800000000000002,6.57471964776242E-4
1.7500000000000002,7.06054613316914E-4
1.82,7.06054613316914E-4
1.89,8.465028686416166E-4
1.9600000000000002,8.465028686416166E-4
2.0300000000000002,0.001598045996722986
