"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.375178463378604E-4
0.06999999999999999,6.371703938953445E-4
0.13999999999999999,6.371703938953445E-4
0.21000000000000002,6.392763250792552E-4
0.27999999999999997,6.392763250792552E-4
0.35,6.427404374143194E-4
0.42000000000000004,6.427404374143194E-4
0.49000000000000005,6.463713500192112E-4
0.5599999999999999,6.463713500192112E-4
0.63,6.463713500192112E-4
0.7,6.4795846792275E-4
0.77,6.4795846792275E-4
0.8400000000000001,6.4795846792275E-4
0.91,6.426077385735432E-4
0.9800000000000001,6.426077385735432E-4
1.05,6.399947795505082E-4
1.1199999999999999,6.399947795505082E-4
1.1900000000000002,6.399947795505082E-4
1.26,6.368593856569097E-4
1.33,6.368593856569097E-4
1.4,6.400313843974092E-4
1.47,6.400313843974092E-4
1.54,6.546224540586967E-4
1.6100000000000003,6.546224540586967E-4
1.6800000000000002,6.546224540586967E-4
1.7500000000000002,7.098319136147653E-4
1.82,7.098319136147653E-4
1.89,8.56515274694434E-4
1.9600000000000002,8.56515274694434E-4
2.0300000000000002,0.001619073372017038
