"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,1733.819996846
0.06999999999999999,1735.8087971935406
0.13999999999999999,1735.8087971935406
0.21000000000000002,1736.5658344190642
0.27999999999999997,1736.5658344190642
0.35,1738.2419446690158
0.42000000000000004,1738.2419446690158
0.49000000000000005,1742.1676148177435
0.5599999999999999,1742.1676148177435
0.63,1742.1676148177435
0.7,1748.9001418778555
0.77,1748.9001418778555
0.8400000000000001,1748.9001418778555
0.91,1756.8284926655926
0.9800000000000001,1756.8284926655926
1.05,1768.9316594476734
1.1199999999999999,1768.9316594476734
1.1900000000000002,1768.9316594476734
1.26,1781.4537632553913
1.33,1781.4537632553913
1.4,1789.4493956648844
1.47,1789.4493956648844
1.54,1775.461696047823
1.6100000000000003,1775.461696047823
1.6800000000000002,1775.461696047823
1.7500000000000002,1699.7459328257128
1.82,1699.7459328257128
1.89,1504.3839071716072
1.9600000000000002,1504.3839071716072
2.0300000000000002,675.8852557115562
