"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,903.1407454041861
0.06999999999999999,902.778208042501
0.13999999999999999,902.778208042501
0.21000000000000002,901.9391166972941
0.27999999999999997,901.9391166972941
0.35,898.2026567951094
0.42000000000000004,898.2026567951094
0.49000000000000005,886.940402442334
0.5599999999999999,886.940402442334
0.63,886.940402442334
0.7,884.9153820522066
0.77,884.9153820522066
0.8400000000000001,884.9153820522066
0.91,891.1313014079248
0.9800000000000001,891.1313014079248
1.05,894.4492417312016
1.1199999999999999,894.4492417312016
1.1900000000000002,894.4492417312016
1.26,896.2736180175799
1.33,896.2736180175799
1.4,897.7052743005892
1.47,897.7052743005892
1.54,889.8801232163055
1.6100000000000003,889.8801232163055
1.6800000000000002,889.8801232163055
1.7500000000000002,848.5875741441993
1.82,848.5875741441993
1.89,734.4330150681542
1.9600000000000002,734.4330150681542
2.0300000000000002,383.4182966577764
