"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,878.5835759188734
0.06999999999999999,878.6188892690845
0.13999999999999999,878.6188892690845
0.21000000000000002,878.3786206144533
0.27999999999999997,878.3786206144533
0.35,876.1851616444304
0.42000000000000004,876.1851616444304
0.49000000000000005,865.2703584803462
0.5599999999999999,865.2703584803462
0.63,865.2703584803462
0.7,864.0448220613375
0.77,864.0448220613375
0.8400000000000001,864.0448220613375
0.91,871.2557710333294
0.9800000000000001,871.2557710333294
1.05,873.7714582230856
1.1199999999999999,873.7714582230856
1.1900000000000002,873.7714582230856
1.26,879.0753044631757
1.33,879.0753044631757
1.4,880.3722623039324
1.47,880.3722623039324
1.54,877.4766562682984
1.6100000000000003,877.4766562682984
1.6800000000000002,877.4766562682984
1.7500000000000002,852.4421938358735
1.82,852.4421938358735
1.89,764.2149388345152
1.9600000000000002,764.2149388345152
2.0300000000000002,396.4563967825835
