"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,235.10957600065345
0.06999999999999999,249.350980622432
0.13999999999999999,249.350980622432
0.21000000000000002,256.52833576962945
0.27999999999999997,256.52833576962945
0.35,271.97359555531733
0.42000000000000004,271.97359555531733
0.49000000000000005,318.49252824365544
0.5599999999999999,318.49252824365544
0.63,318.49252824365544
0.7,413.0750890883912
0.77,413.0750890883912
0.8400000000000001,413.0750890883912
0.91,538.284038214264
0.9800000000000001,538.284038214264
1.05,867.1125789611465
1.1199999999999999,867.1125789611465
1.1900000000000002,867.1125789611465
1.26,1322.0085930861799
1.33,1322.0085930861799
1.4,1557.5543844821486
1.47,1557.5543844821486
1.54,1745.3138177056035
1.6100000000000003,1745.3138177056035
1.6800000000000002,1745.3138177056035
1.7500000000000002,1731.3990839009546
1.82,1731.3990839009546
1.89,1517.9181061960198
1.9600000000000002,1517.9181061960198
2.0300000000000002,667.64501320777
