"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,0.0572776369390146
0.06999999999999999,0.05599762695476976
0.13999999999999999,0.05599762695476976
0.21000000000000002,0.051805497175619705
0.27999999999999997,0.051805497175619705
0.35,0.04606668352544663
0.42000000000000004,0.04606668352544663
0.49000000000000005,0.03968925299949471
0.5599999999999999,0.03968925299949471
0.63,0.03968925299949471
0.7,0.029555269233318093
0.77,0.029555269233318093
0.8400000000000001,0.029555269233318093
0.91,0.021176970891543304
0.9800000000000001,0.021176970891543304
1.05,0.013914675407131144
1.1199999999999999,0.013914675407131144
1.1900000000000002,0.013914675407131144
1.26,0.008959872876269964
1.33,0.008959872876269964
1.4,0.006282822556179682
1.47,0.006282822556179682
1.54,0.004367245225309471
1.6100000000000003,0.004367245225309471
1.6800000000000002,0.004367245225309471
1.7500000000000002,0.0033789172928521878
1.82,0.0033789172928521878
1.89,0.0029347785484021
1.9600000000000002,0.0029347785484021
2.0300000000000002,0.004545641821871873
