"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,0.06455798154880897
0.06999999999999999,0.06542060399477714
0.13999999999999999,0.06542060399477714
0.21000000000000002,0.0612611835515651
0.27999999999999997,0.0612611835515651
0.35,0.057541418777990426
0.42000000000000004,0.057541418777990426
0.49000000000000005,0.05459740832786885
0.5599999999999999,0.05459740832786885
0.63,0.05459740832786885
0.7,0.04676074987295153
0.77,0.04676074987295153
0.8400000000000001,0.04676074987295153
0.91,0.0384654442286683
0.9800000000000001,0.0384654442286683
1.05,0.028405782036634585
1.1199999999999999,0.028405782036634585
1.1900000000000002,0.028405782036634585
1.26,0.019815816621240444
1.33,0.019815816621240444
1.4,0.014288815091872844
1.47,0.014288815091872844
1.54,0.009052654401026206
1.6100000000000003,0.009052654401026206
1.6800000000000002,0.009052654401026206
1.7500000000000002,0.0062207715922956205
1.82,0.0062207715922956205
1.89,0.0048282310929399904
1.9600000000000002,0.0048282310929399904
2.0300000000000002,0.005591421914482312
