"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,129.8333839341772
0.06999999999999999,135.46965716952678
0.13999999999999999,135.46965716952678
0.21000000000000002,146.21902935928065
0.27999999999999997,146.21902935928065
0.35,165.05362777543633
0.42000000000000004,165.05362777543633
0.49000000000000005,194.83876974225848
0.5599999999999999,194.83876974225848
0.63,194.83876974225848
0.7,261.6699819941035
0.77,261.6699819941035
0.8400000000000001,261.6699819941035
0.91,350.77434195457073
0.9800000000000001,350.77434195457073
1.05,485.02685329483387
1.1199999999999999,485.02685329483387
1.1900000000000002,485.02685329483387
1.26,649.4768882326875
1.33,649.4768882326875
1.4,800.6218038255455
1.47,800.6218038255455
1.54,978.2980805662967
1.6100000000000003,978.2980805662967
1.6800000000000002,978.2980805662967
1.7500000000000002,1116.9970383647353
1.82,1116.9970383647353
1.89,1200.2108688442602
1.9600000000000002,1200.2108688442602
2.0300000000000002,668.3093466630925
