"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.247790399837045E-4
0.06999999999999999,6.24528189843581E-4
0.13999999999999999,6.24528189843581E-4
0.21000000000000002,6.264546241005991E-4
0.27999999999999997,6.264546241005991E-4
0.35,6.286931867671378E-4
0.42000000000000004,6.286931867671378E-4
0.49000000000000005,6.266211284944377E-4
0.5599999999999999,6.266211284944377E-4
0.63,6.266211284944377E-4
0.7,6.266485024811967E-4
0.77,6.266485024811967E-4
0.8400000000000001,6.266485024811967E-4
0.91,6.241491680732007E-4
0.9800000000000001,6.241491680732007E-4
1.05,6.207827994635913E-4
1.1199999999999999,6.207827994635913E-4
1.1900000000000002,6.207827994635913E-4
1.26,6.185152723339041E-4
1.33,6.185152723339041E-4
1.4,6.226197132608118E-4
1.47,6.226197132608118E-4
1.54,6.447560751072629E-4
1.6100000000000003,6.447560751072629E-4
1.6800000000000002,6.447560751072629E-4
1.7500000000000002,7.148491869204015E-4
1.82,7.148491869204015E-4
1.89,8.81012462292309E-4
1.9600000000000002,8.81012462292309E-4
2.0300000000000002,0.0016471909465767705
