"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,0.02331597339494423
0.06999999999999999,0.02305247511254409
0.13999999999999999,0.02305247511254409
0.21000000000000002,0.02136623150840768
0.27999999999999997,0.02136623150840768
0.35,0.01920614110627581
0.42000000000000004,0.01920614110627581
0.49000000000000005,0.016724873171076165
0.5599999999999999,0.016724873171076165
0.63,0.016724873171076165
0.7,0.012564266287035405
0.77,0.012564266287035405
0.8400000000000001,0.012564266287035405
0.91,0.009201176961334412
0.9800000000000001,0.009201176961334412
1.05,0.006361693605995788
1.1199999999999999,0.006361693605995788
1.1900000000000002,0.006361693605995788
1.26,0.004547826065718363
1.33,0.004547826065718363
1.4,0.003627591513137609
1.47,0.003627591513137609
1.54,0.0029203265751206395
1.6100000000000003,0.0029203265751206395
1.6800000000000002,0.0029203265751206395
1.7500000000000002,0.002516443713295981
1.82,0.002516443713295981
1.89,0.0023281601985820554
1.9600000000000002,0.0023281601985820554
2.0300000000000002,0.004052224140453877
