"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,0.022380776186075275
0.06999999999999999,0.02112384082039578
0.13999999999999999,0.02112384082039578
0.21000000000000002,0.02002019528933892
0.27999999999999997,0.02002019528933892
0.35,0.01791706892554532
0.42000000000000004,0.01791706892554532
0.49000000000000005,0.01479874306026968
0.5599999999999999,0.01479874306026968
0.63,0.01479874306026968
0.7,0.010704012706233461
0.77,0.010704012706233461
0.8400000000000001,0.010704012706233461
0.91,0.007732902350290824
0.9800000000000001,0.007732902350290824
1.05,0.005446932596398429
1.1199999999999999,0.005446932596398429
1.1900000000000002,0.005446932596398429
1.26,0.0040080110834997944
1.33,0.0040080110834997944
1.4,0.003234982282835029
1.47,0.003234982282835029
1.54,0.002657314075673443
1.6100000000000003,0.002657314075673443
1.6800000000000002,0.002657314075673443
1.7500000000000002,0.0023348342020319593
1.82,0.0023348342020319593
1.89,0.002193348863745034
1.9600000000000002,0.002193348863745034
2.0300000000000002,0.0038826656566697797
