"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,0.06339190475273228
0.06999999999999999,0.061784477722676985
0.13999999999999999,0.061784477722676985
0.21000000000000002,0.05841398791947852
0.27999999999999997,0.05841398791947852
0.35,0.05308764719328166
0.42000000000000004,0.05308764719328166
0.49000000000000005,0.04649838319969808
0.5599999999999999,0.04649838319969808
0.63,0.04649838319969808
0.7,0.036072107271273454
0.77,0.036072107271273454
0.8400000000000001,0.036072107271273454
0.91,0.027086792771760397
0.9800000000000001,0.027086792771760397
1.05,0.018080112954982894
1.1199999999999999,0.018080112954982894
1.1900000000000002,0.018080112954982894
1.26,0.01155607854298918
1.33,0.01155607854298918
1.4,0.007982285963532643
1.47,0.007982285963532643
1.54,0.005245071237014497
1.6100000000000003,0.005245071237014497
1.6800000000000002,0.005245071237014497
1.7500000000000002,0.003943245581174577
1.82,0.003943245581174577
1.89,0.0033120985539757527
1.9600000000000002,0.0033120985539757527
2.0300000000000002,0.004757313327584367
