"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.407848066469764E-4
0.06999999999999999,6.406351326839428E-4
0.13999999999999999,6.406351326839428E-4
0.21000000000000002,6.423798841166242E-4
0.27999999999999997,6.423798841166242E-4
0.35,6.455702916736921E-4
0.42000000000000004,6.455702916736921E-4
0.49000000000000005,6.481803003918765E-4
0.5599999999999999,6.481803003918765E-4
0.63,6.481803003918765E-4
0.7,6.494873919445514E-4
0.77,6.494873919445514E-4
0.8400000000000001,6.494873919445514E-4
0.91,6.463665269041995E-4
0.9800000000000001,6.463665269041995E-4
1.05,6.436931755892973E-4
1.1199999999999999,6.436931755892973E-4
1.1900000000000002,6.436931755892973E-4
1.26,6.425942502956689E-4
1.33,6.425942502956689E-4
1.4,6.449299128649471E-4
1.47,6.449299128649471E-4
1.54,6.582618281083946E-4
1.6100000000000003,6.582618281083946E-4
1.6800000000000002,6.582618281083946E-4
1.7500000000000002,7.076650458439136E-4
1.82,7.076650458439136E-4
1.89,8.501015569579442E-4
1.9600000000000002,8.501015569579442E-4
2.0300000000000002,0.0016050575263851642
