"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,48.70866472755717
0.06999999999999999,49.340335312967085
0.13999999999999999,49.340335312967085
0.21000000000000002,50.86415638718125
0.27999999999999997,50.86415638718125
0.35,53.31142921650939
0.42000000000000004,53.31142921650939
0.49000000000000005,56.56719101651463
0.5599999999999999,56.56719101651463
0.63,56.56719101651463
0.7,63.99307936526617
0.77,63.99307936526617
0.8400000000000001,63.99307936526617
0.91,73.7465025076382
0.9800000000000001,73.7465025076382
1.05,87.63108988105398
1.1199999999999999,87.63108988105398
1.1900000000000002,87.63108988105398
1.26,110.78503402170006
1.33,110.78503402170006
1.4,142.286103953459
1.47,142.286103953459
1.54,206.88429654497978
1.6100000000000003,206.88429654497978
1.6800000000000002,206.88429654497978
1.7500000000000002,295.09874832623444
1.82,295.09874832623444
1.89,406.66318111344566
1.9600000000000002,406.66318111344566
2.0300000000000002,493.3755512194396
