"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.801502659014825E-4
0.06999999999999999,6.80414041244873E-4
0.13999999999999999,6.80414041244873E-4
0.21000000000000002,6.803747199912289E-4
0.27999999999999997,6.803747199912289E-4
0.35,6.805839267908578E-4
0.42000000000000004,6.805839267908578E-4
0.49000000000000005,6.828139204739271E-4
0.5599999999999999,6.828139204739271E-4
0.63,6.828139204739271E-4
0.7,6.832750231953264E-4
0.77,6.832750231953264E-4
0.8400000000000001,6.832750231953264E-4
0.91,6.830432274374036E-4
0.9800000000000001,6.830432274374036E-4
1.05,6.834899270862504E-4
1.1199999999999999,6.834899270862504E-4
1.1900000000000002,6.834899270862504E-4
1.26,6.735682445882305E-4
1.33,6.735682445882305E-4
1.4,6.743774361748675E-4
1.47,6.743774361748675E-4
1.54,6.751981409178527E-4
1.6100000000000003,6.751981409178527E-4
1.6800000000000002,6.751981409178527E-4
1.7500000000000002,6.854010988127381E-4
1.82,6.854010988127381E-4
1.89,7.32423827999187E-4
1.9600000000000002,7.32423827999187E-4
2.0300000000000002,0.001400108450110544
