"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.479693521765656E-4
0.06999999999999999,6.47867493550941E-4
0.13999999999999999,6.47867493550941E-4
0.21000000000000002,6.487273006371624E-4
0.27999999999999997,6.487273006371624E-4
0.35,6.517815013810719E-4
0.42000000000000004,6.517815013810719E-4
0.49000000000000005,6.599685328872808E-4
0.5599999999999999,6.599685328872808E-4
0.63,6.599685328872808E-4
0.7,6.619892515002E-4
0.77,6.619892515002E-4
0.8400000000000001,6.619892515002E-4
0.91,6.581175019333242E-4
0.9800000000000001,6.581175019333242E-4
1.05,6.559266676552646E-4
1.1199999999999999,6.559266676552646E-4
1.1900000000000002,6.559266676552646E-4
1.26,6.548918412778601E-4
1.33,6.548918412778601E-4
1.4,6.548383587953274E-4
1.47,6.548383587953274E-4
1.54,6.608696007573026E-4
1.6100000000000003,6.608696007573026E-4
1.6800000000000002,6.608696007573026E-4
1.7500000000000002,6.932119665630439E-4
1.82,6.932119665630439E-4
1.89,8.007639712130215E-4
1.9600000000000002,8.007639712130215E-4
2.0300000000000002,0.00153487588999909
