"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,0.013603399917643819
0.06999999999999999,0.013370650214560626
0.13999999999999999,0.013370650214560626
0.21000000000000002,0.01254176035460272
0.27999999999999997,0.01254176035460272
0.35,0.011361300499003975
0.42000000000000004,0.011361300499003975
0.49000000000000005,0.010037795536457497
0.5599999999999999,0.010037795536457497
0.63,0.010037795536457497
0.7,0.007970633436923844
0.77,0.007970633436923844
0.8400000000000001,0.007970633436923844
0.91,0.0063097047866212995
0.9800000000000001,0.0063097047866212995
1.05,0.004862586893183682
1.1199999999999999,0.004862586893183682
1.1900000000000002,0.004862586893183682
1.26,0.0037715415789774977
1.33,0.0037715415789774977
1.4,0.00307144507925412
1.47,0.00307144507925412
1.54,0.002473521084200183
1.6100000000000003,0.002473521084200183
1.6800000000000002,0.002473521084200183
1.7500000000000002,0.0021314187125880714
1.82,0.0021314187125880714
1.89,0.001993753573689195
1.9600000000000002,0.001993753573689195
2.0300000000000002,0.003676847786601364
