"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.353833647351E-4
0.06999999999999999,6.355934586532928E-4
0.13999999999999999,6.355934586532928E-4
0.21000000000000002,6.368209486987926E-4
0.27999999999999997,6.368209486987926E-4
0.35,6.399150101753429E-4
0.42000000000000004,6.399150101753429E-4
0.49000000000000005,6.447089007246084E-4
0.5599999999999999,6.447089007246084E-4
0.63,6.447089007246084E-4
0.7,6.465419902624164E-4
0.77,6.465419902624164E-4
0.8400000000000001,6.465419902624164E-4
0.91,6.440390881746626E-4
0.9800000000000001,6.440390881746626E-4
1.05,6.420452093586436E-4
1.1199999999999999,6.420452093586436E-4
1.1900000000000002,6.420452093586436E-4
1.26,6.42718977949603E-4
1.33,6.42718977949603E-4
1.4,6.437842389535525E-4
1.47,6.437842389535525E-4
1.54,6.54572590318591E-4
1.6100000000000003,6.54572590318591E-4
1.6800000000000002,6.54572590318591E-4
1.7500000000000002,6.977177712832227E-4
1.82,6.977177712832227E-4
1.89,8.301513015819625E-4
1.9600000000000002,8.301513015819625E-4
2.0300000000000002,0.0015734148426623923
