"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,6.386915303100356E-4
0.06999999999999999,6.384819324650754E-4
0.13999999999999999,6.384819324650754E-4
0.21000000000000002,6.40218994582295E-4
0.27999999999999997,6.40218994582295E-4
0.35,6.430930456252633E-4
0.42000000000000004,6.430930456252633E-4
0.49000000000000005,6.452426479011243E-4
0.5599999999999999,6.452426479011243E-4
0.63,6.452426479011243E-4
0.7,6.459171850489434E-4
0.77,6.459171850489434E-4
0.8400000000000001,6.459171850489434E-4
0.91,6.40934369338077E-4
0.9800000000000001,6.40934369338077E-4
1.05,6.378712747761522E-4
1.1199999999999999,6.378712747761522E-4
1.1900000000000002,6.378712747761522E-4
1.26,6.334947646756476E-4
1.33,6.334947646756476E-4
1.4,6.36124682944933E-4
1.47,6.36124682944933E-4
1.54,6.512142090038383E-4
1.6100000000000003,6.512142090038383E-4
1.6800000000000002,6.512142090038383E-4
1.7500000000000002,7.084830581096896E-4
1.82,7.084830581096896E-4
1.89,8.57903968781271E-4
1.9600000000000002,8.57903968781271E-4
2.0300000000000002,0.001620363960071491
