"Line Probe: Direction [1,0,0] (cm)","Line Probe: Density (kg/m^3)"
234.26986799999997,6.029244128043799E-4
234.51189599999998,6.024009428325939E-4
234.75392399999996,6.024476755824337E-4
234.99595199999996,6.041540408336458E-4
235.23797999999996,6.06409273249581E-4
235.48000799999994,6.101433505623015E-4
235.72203599999997,6.120352838393418E-4
235.96406399999998,6.126895671409345E-4
236.20609199999998,6.135202883211419E-4
236.44811999999996,6.136298399425653E-4
236.69014799999997,6.137277662279583E-4
236.932176,6.144173723911888E-4
237.174204,6.152529835766055E-4
237.41623199999998,6.153767886707174E-4
237.65825999999998,6.152422300937521E-4
237.900288,6.146660101675534E-4
238.14231599999997,6.145818520857339E-4
238.38434399999997,6.144879505473121E-4
238.62637199999995,6.137967304362265E-4
238.86839999999995,6.13787556927345E-4
239.11042799999998,6.135648474694851E-4
239.352456,6.128111587446021E-4
239.594484,6.121041474519222E-4
239.83651199999997,6.08838345231145E-4
240.07853999999998,6.050391874635074E-4
240.32056799999995,5.991753987882627E-4
240.562596,5.959636165353606E-4
240.804624,5.954733243122383E-4
241.046652,5.959370736638559E-4
241.28867999999997,6.040108901612313E-4
241.53070799999998,6.071404211911364E-4
241.77273599999998,6.07843180367255E-4
242.01476399999996,6.075730052079033E-4
242.25679199999996,6.072280080742919E-4
242.49881999999997,6.063927056947586E-4
242.740848,6.084340590493347E-4
242.98287599999998,6.079374033214189E-4
243.22490399999998,6.078290817981037E-4
243.46693199999999,6.088580821334686E-4
243.70895999999996,6.065937161194478E-4
243.950988,5.993384560697259E-4
244.193016,6.006380308086764E-4
244.435044,6.009487089664815E-4
244.67707199999998,6.008975053724242E-4
244.9191,5.991536524183095E-4
245.161128,6.005214619898165E-4
245.40315599999997,5.989042371441207E-4
245.64518399999997,5.981861845938448E-4
245.88721199999995,5.973946805124287E-4
246.12924,5.926780944863955E-4
246.371268,5.900895656963984E-4
246.613296,5.867817706196131E-4
246.855324,5.83516358787344E-4
247.09735199999997,5.840205404503775E-4
247.33937999999998,5.862265144238238E-4
247.581408,5.913292225557609E-4
247.82343600000002,5.960390005283365E-4
248.065464,5.991580454370245E-4
248.307492,6.010566506827165E-4
248.54951999999997,6.022588962846639E-4
248.79154799999998,6.045937047004554E-4
249.03357599999998,6.047661660683662E-4
249.27560399999996,6.044935081197332E-4
258.714696,5.990753436134605E-4
258.956724,6.014491036583244E-4
259.198752,6.015173137078234E-4
259.44077999999996,6.013363954120475E-4
259.68280799999997,6.003777450747338E-4
259.92483599999997,5.974946394600182E-4
260.166864,5.93699829446184E-4
260.408892,5.92945842214875E-4
260.65092,5.924697450531729E-4
260.892948,5.931678002198726E-4
261.134976,5.929134792285428E-4
261.377004,5.93347545871485E-4
261.619032,5.941734108947412E-4
261.86105999999995,5.936984867192971E-4
262.10308799999996,5.906082235357074E-4
262.345116,5.858408606635011E-4
262.587144,5.817854051398753E-4
262.82917199999997,5.782272083230453E-4
263.0712,5.783674446751799E-4
263.313228,5.796078402163721E-4
263.555256,5.820437390469627E-4
263.797284,5.92361092646939E-4
264.03931199999994,5.978765387283342E-4
264.28133999999994,6.002290348870649E-4
264.523368,5.962261407482538E-4
264.76539599999995,5.940594790152891E-4
265.00742399999996,5.934990155592994E-4
265.24945199999996,5.932198562469728E-4
265.49147999999997,5.932331180574726E-4
249.51763199999996,6.038628171357637E-4
249.75965999999997,6.015622520062287E-4
250.00168799999994,5.997571729990671E-4
250.24371599999998,5.970017225148392E-4
250.48574399999998,5.939877432585025E-4
250.727772,5.924326497578329E-4
250.96979999999996,5.893337253842083E-4
251.21182799999997,5.76627295513589E-4
251.45385599999997,5.718181137889432E-4
251.695884,5.68443329055837E-4
251.93791199999998,5.687608762563985E-4
252.17994,5.724559373672222E-4
252.421968,5.822783147017654E-4
252.66399599999997,5.975588860434998E-4
252.90602399999997,6.022437213565782E-4
253.14805199999995,6.053814043767555E-4
253.39007999999995,6.057719758731084E-4
253.63210799999996,6.076731983894067E-4
253.874136,6.089446210736804E-4
254.116164,6.090084322999754E-4
254.35819199999997,6.089893064011736E-4
254.60021999999998,6.096590248040878E-4
254.84224799999996,6.105838364639591E-4
255.08427600000002,6.13761269324405E-4
255.326304,6.168029916863265E-4
255.568332,6.167297076509533E-4
255.81035999999997,6.161818180496955E-4
256.052388,6.094063122800765E-4
256.29441599999996,6.075335633017447E-4
256.53644399999996,6.06060137246685E-4
256.77847199999997,6.04674337921571E-4
257.02049999999997,6.040237607092353E-4
257.262528,6.050253876956562E-4
257.504556,5.998351906407311E-4
257.746584,5.9758944463007E-4
257.988612,5.963799983613448E-4
258.23064,5.945768805129389E-4
258.47266799999994,5.964840839996526E-4
210.551124,0.0013252152470160348
210.79315199999996,0.0013241556376130904
211.03517999999997,0.001319633794647087
211.277208,0.0013162541767273363
211.519236,0.0013096537172661619
211.76126399999998,0.0012964146946036709
212.003292,0.0012931280414408821
212.24531999999996,0.001291525928609353
212.48734799999997,0.0012967556052931545
212.72937599999997,0.0013041630720126488
212.97140399999995,0.001312312850314913
213.213432,0.0013148474313411922
213.45546,0.0013122887716888886
213.697488,0.0013102962125379769
213.93951599999997,0.0013138333089107417
214.18154399999997,0.0013189103922683905
214.42357199999998,0.0013240488656974182
214.6656,0.001330318951654923
214.907628,0.0013292368738215031
215.149656,0.0013255367382364405
215.391684,0.001309806676691443
215.63371199999997,0.0013006885338256319
215.87573999999998,0.0012953042256864643
216.11776799999998,0.0012966698737061917
216.35979599999996,0.0013012625598515185
216.60182399999997,0.0013043154036416575
216.84385199999994,0.0013023353983096773
217.08588,0.001295444376087115
217.32790799999998,0.001282698283740093
217.56993599999998,0.001277168194203932
217.811964,0.001274042319755605
203.53231199999996,0.0013908107535065405
203.77434,0.0013901900994338719
204.016368,0.001385885270030201
204.258396,0.0013830544630107147
204.50042399999998,0.001380839524243804
204.742452,0.0013799304339292778
204.98447999999996,0.0013818926678847072
205.22650799999997,0.0013816924233240955
205.46853599999997,0.001373710726738396
205.71056399999995,0.0013664647944739323
205.952592,0.0013604070566076633
206.19462,0.0013509039223881514
206.436648,0.0013489849359895564
206.67867599999997,0.0013495079320833615
