"Radial: Direction [0,1,0] (cm)","Radial: Density (kg/m^3)"
0.0,0.05106794329494661
0.06999999999999999,0.0514098386702791
0.13999999999999999,0.0514098386702791
0.21000000000000002,0.0515647921281995
0.27999999999999997,0.0515647921281995
0.35,0.05168127078539754
0.42000000000000004,0.05168127078539754
0.49000000000000005,0.051778214981893514
0.5599999999999999,0.051778214981893514
0.63,0.051778214981893514
0.7,0.05014162541476841
0.77,0.05014162541476841
0.8400000000000001,0.05014162541476841
0.91,0.04680582972106066
0.9800000000000001,0.04680582972106066
1.05,0.04065627880071741
1.1199999999999999,0.04065627880071741
1.1900000000000002,0.04065627880071741
1.26,0.03321290385970004
1.33,0.03321290385970004
1.4,0.027288601601565647
1.47,0.027288601601565647
1.54,0.020598255110685183
1.6100000000000003,0.020598255110685183
1.6800000000000002,0.020598255110685183
1.7500000000000002,0.014509012653686575
1.82,0.014509012653686575
1.89,0.010281298072956807
1.9600000000000002,0.010281298072956807
2.0300000000000002,0.007206478560404636
