"Time","Density -TS00 Monitor: Density -TS00 Monitor (kg/m^3)","Density -TS01 Monitor: Density -TS01 Monitor (kg/m^3)","Density -TS02 Monitor: Density -TS02 Monitor (kg/m^3)","Density -TS03 Monitor: Density -TS03 Monitor (kg/m^3)","Density -TS04 Monitor: Density -TS04 Monitor (kg/m^3)","Density -TS05 Monitor: Density -TS05 Monitor (kg/m^3)"
0.002271949999999463,0.6521192511168719,0.5081605169752312,0.45516024414362105,0.40760784769912717,0.351320563234112,0.28715900634701014
0.0022739499999994686,0.6525715951155863,0.5082920931292001,0.45517549620658,0.4074883587974563,0.3512978421833364,0.28736175698736266
0.002275949999999474,0.6530165808077008,0.5083300585539927,0.45519552013728676,0.4073797443920707,0.351270149467462,0.2875667894029214
0.0022779999999994797,0.653531854878603,0.5082783541928623,0.4552152135776568,0.40728910417701936,0.3512313371675175,0.28777917952269944
0.002279999999999485,0.6541336897476254,0.5081648498362149,0.455219985789338,0.40722063730650154,0.3511832619180274,0.28798803568188264
0.0022819999999994906,0.6547499100026395,0.5080222153670898,0.45520279916150663,0.407164688689546,0.3511297188467168,0.28819716829978037
0.002284049999999496,0.6552863258085492,0.5078915730555973,0.4551863968550594,0.4071116093710919,0.3510744946684403,0.2884096637854715
0.0022860499999995017,0.6557045191024206,0.5078235780554335,0.45520369678808803,0.4070594427611054,0.35102190361275026,0.2886127794798497
0.002288049999999507,0.6560557591767644,0.5078103580855694,0.45525954874364416,0.40700649363927777,0.35096744608876584,0.28880840209498176
0.0022900499999995126,0.6563768972396027,0.5077930234563202,0.45532691259215796,0.40695386803182937,0.3509082806785632,0.2889955361911681
0.0022920999999995182,0.6566724226754956,0.5077016163008868,0.45537586741533,0.4069016226885668,0.35084531773136146,0.2891808801979352
0.0022940999999995237,0.6568811372289942,0.5075216991884444,0.45538484600977663,0.40685127920141745,0.35078987057824684,0.28935743302981554
0.002296099999999529,0.6570405629584514,0.5073138943489496,0.4553539152897237,0.4067976562853523,0.3507476291651938,0.2895315315082741
0.0022981499999995348,0.6572750804539353,0.5071418992625037,0.4553012209267339,0.40673517131956843,0.3507183353633948,0.28970817994601594
0.0023001499999995402,0.6576284384860964,0.5070129674393428,0.45525503493356645,0.40666399061309255,0.3506962396215598,0.2898780365911744
0.0023021499999995457,0.6580677599601655,0.5068745263622538,0.455222766728655,0.4065828578800159,0.3506719861083251,0.29004564102385305
0.0023041999999995513,0.6585445645966067,0.5066904024293553,0.4551921858233445,0.4064954044579748,0.35064129579105496,0.29021401660859525
0.0023061999999995568,0.6589471946117477,0.5064836076905352,0.45514807163181126,0.40641581128643245,0.3506085172783364,0.2903755403833028
0.0023081999999995623,0.6592174259655181,0.5062869143654535,0.45508315610537997,0.40634697724309987,0.35057738904402874,0.29053646920709586
0.002310249999999568,0.6593985782860231,0.5060994786837316,0.45500367898691646,0.40628351199144846,0.3505474674033817,0.2907027375063151
0.0023122499999995733,0.6595872433595973,0.5059022303209326,0.454925075039795,0.40622077114481997,0.3505150863833271,0.290867285212646
0.002314249999999579,0.6598341630739654,0.5056744953145544,0.45484864070426867,0.4061522608006616,0.3504738902278003,0.29103487437945036
0.0023162999999995844,0.6601453356850374,0.5054206213492353,0.4547636828149488,0.40608021236884284,0.3504222189049116,0.29121016686012957
0.00231829999999959,0.6604877196521323,0.505182565150011,0.45466145788159734,0.40601873727946075,0.3503696476723304,0.2913839173828479
0.0023202999999995953,0.6608178963785436,0.5049689927299914,0.4545324953336058,0.40597327023233915,0.3503244240270885,0.29155832851576163
0.002322349999999601,0.661124404241296,0.5047682274408118,0.4543749323694595,0.40594112619324507,0.3502885007494797,0.29173550456297725
0.0023243499999996064,0.6614682459359036,0.5045698790659617,0.4542071173116397,0.4059105065399689,0.35025790740025564,0.2919056121481202
0.002326349999999612,0.6619049782388958,0.5043544663369084,0.4540303601943503,0.40586658731806796,0.35022206315140014,0.2920726918821985
0.0023283999999996175,0.6624007296357662,0.5041158201122772,0.4538358993675292,0.40579826510097067,0.35017008793923277,0.29224085180536047
0.002330399999999623,0.662874506370017,0.503873541393324,0.4536258368179346,0.40570515189161976,0.3501011349873632,0.2924019785376378
0.0023323999999996284,0.6632684857499017,0.5036303120702151,0.453392641140175,0.40559519819135254,0.35001844466683574,0.29256024139140074
0.002334399999999634,0.6635090882473924,0.503393702830946,0.45314520994316776,0.4054894097645348,0.349932970645359,0.292715107576121
0.0023364499999996395,0.6636001992862052,0.5031599938334437,0.45289474811156033,0.40540132838970583,0.3498532220691292,0.292869970120338
0.002338449999999645,0.6636879427649063,0.5029314497569,0.45266385524373537,0.405337078543048,0.3497847309174286,0.29301836100289846
0.0023404499999996504,0.6639779667856431,0.5026876512679375,0.45244280217742694,0.4052844854593178,0.34972145251342396,0.2931647312900965
0.002342499999999656,0.6645028639418454,0.5024136604774151,0.45221541036053464,0.4052358872541654,0.34965626081441814,0.29331269724827047
0.0023444999999996615,0.6651080973424466,0.5021318804449093,0.4519824606488128,0.4051902833997106,0.3495874574181588,0.2934551872500167
0.002346499999999667,0.6656210140001427,0.501860559323289,0.45173232909760114,0.40514760031412583,0.34951046966864013,0.29359668873117356
0.0023485499999996726,0.6658630365971548,0.5016148268275079,0.4514588558456883,0.40510960223197073,0.34942199002567054,0.29374169358304825
0.002350549999999678,0.665818061548475,0.5014060818531151,0.45118435712218313,0.40507698177490103,0.3493272339212221,0.2938836509381311
0.0023525499999996835,0.6657231520698267,0.501204154666375,0.4509135105554795,0.4050487054808824,0.34922787225748986,0.2940268984750169
0.002354599999999689,0.6657203977861008,0.5009805487211814,0.45064575413396135,0.405024386668459,0.34912807026049547,0.29417544407156504
0.0023565999999996946,0.6657623863828439,0.5007426504332058,0.45039353615264477,0.4050054703631967,0.3490379735968965,0.2943218900729063
0.0023585999999997,0.665801848785147,0.5005012812965617,0.45014655452427155,0.4049877894984082,0.3489581222962224,0.2944695795379774
0.0023606499999997057,0.6658694723898145,0.50026555183271,0.4498937755455449,0.404980161459925,0.3488872701185306,0.2946218443677835
0.002362649999999711,0.6659803880923237,0.5000542543081349,0.44964351468577574,0.4049790548398558,0.3488256956178643,0.29477016532810907
0.0023646499999997166,0.6661491448666993,0.4998638344451713,0.4493867335178572,0.404977477509223,0.34876595775230795,0.29491675363642683
0.0023666999999997222,0.6663777300847382,0.4996887300630502,0.4491138693755722,0.40496942054567525,0.3487004006256017,0.2950636893347301
0.0023686999999997277,0.666469778794242,0.49953113024666834,0.4488356862072109,0.4049521103761486,0.34862853340517946,0.29520272343100434
0.002370699999999733,0.6662473930258552,0.4993798832941578,0.44854471907083915,0.4049254685294095,0.34854942855908755,0.29533726972106045
0.0023726999999997386,0.6657311342201493,0.4992206920906546,0.4482431143984424,0.4048914747667796,0.34846727638321684,0.2954677918976611
0.0023747499999997443,0.6650593262123105,0.49903617501933367,0.4479286978241437,0.40485400223374907,0.3483853964249918,0.2955985014194514
0.0023767499999997497,0.6644425575567953,0.49883673035484566,0.44762241234179867,0.4048149748282802,0.34831061917210254,0.2957242929640947
0.002378749999999755,0.6639982925873541,0.49863640974117973,0.44731950612357047,0.4047728078257876,0.34824028428645837,0.2958490076188234
0.002380799999999761,0.6636560715005855,0.4984527696190693,0.447013201703648,0.40472561653703726,0.3481712026120237,0.2959753457333521
