"Time","A. Pressure -TS00 Monitor: A. Pressure -TS00 Monitor (psi)","A. Pressure -TS01 Monitor: A. Pressure -TS01 Monitor (psi)","A. Pressure -TS02 Monitor: A. Pressure -TS02 Monitor (psi)","A. Pressure -TS03 Monitor: A. Pressure -TS03 Monitor (psi)","A. Pressure -TS04 Monitor: A. Pressure -TS04 Monitor (psi)","A. Pressure -TS05 Monitor: A. Pressure -TS05 Monitor (psi)"
0.004680249999999336,410.4103845376968,410.50874613244036,512.0460723744224,529.0190595949546,536.0776938650582,520.2296670971673
0.00468129999999933,410.3201571949761,410.4825385827735,512.2761400449625,529.0916822195428,536.1158707780424,520.2337914520891
0.0046823499999993235,410.22129829742437,410.5920700095204,512.4864349242681,529.1555677439577,536.1196946408746,520.2428564272287
0.004683399999999317,410.1329558131812,411.2441707069037,512.6838870386907,529.215934983986,536.1092016214386,520.256126281817
0.004684449999999311,410.0508539697997,413.3305001093008,512.8825881816522,529.2718424569621,536.0948346459857,520.2726683800212
0.004685499999999305,409.9719165724086,418.5042744789934,513.0973429026792,529.3251663607101,536.1105262574152,520.2899786093803
0.004686549999999299,409.8958671221231,428.272399735047,513.344171197357,529.3930207103781,536.1403279968274,520.3092270038034
0.004687599999999292,409.81498212169043,441.68407026586056,513.6205379903384,529.457919753261,536.1642496580797,520.3305457185068
0.004688649999999286,409.7365736205022,455.1415765749535,513.9221612245861,529.5286728668586,536.1825778811514,520.3534628772148
0.00468969999999928,409.6691645047346,465.76111653915996,514.2420142200666,529.6095541471782,536.1984677752623,520.3761228732409
0.004690749999999274,409.6150821136711,473.0584416163126,514.5256868542732,529.6892749345943,536.1765436233569,520.3963266254136
0.004691799999999267,409.5749936359083,477.7821666359534,514.7780728598445,529.7773938922176,536.1695825584951,520.4133621392523
0.004692849999999261,409.5522784567184,480.72793548981593,515.026390610669,529.8795094555405,536.1817787488974,520.4272342053233
0.004693899999999255,409.5444474549874,482.5559729704895,515.2605552807804,529.9900956363584,536.2060459144561,520.4382858195728
0.004694949999999249,409.53822417032364,483.70480268823246,515.4713584643545,530.1075848715063,536.2405472393884,520.4470085254869
0.0046959999999992424,409.52988023373103,484.45135780817634,515.7319017698868,530.260029760376,536.2876035513649,520.4539011003776
0.004697049999999236,409.51506000198543,484.96200730496514,515.9493807565489,530.4268327536726,536.330528185945,520.4594620395013
0.00469809999999923,409.488778387917,485.3289100128721,516.1310855552153,530.5919364615552,536.377948967302,520.4641839302215
0.004699149999999224,409.4535622887758,485.62235217295506,516.2979426858569,530.7503120751085,536.4309270697001,520.4685940393244
0.0047001999999992175,409.4129330088962,485.91059768724796,516.4634232626279,530.9008946882433,536.4863876114076,520.4732696137755
0.004701299999999211,409.36395777956966,486.23494118384264,516.6341008760636,531.0310586607694,536.5576326909027,520.4789844435161
0.004702349999999205,409.3118815024383,486.53340126551393,516.79525119375,531.1273942553144,536.6424555542642,520.4857987017865
0.0047033999999991985,409.24624926493743,486.8316027195153,516.950783605343,531.2245308722667,536.7256189385157,520.4947264274782
0.004704449999999192,409.1662535597487,487.13088646470106,517.097660612382,531.3303518112352,536.8025101399172,520.5064465805585
0.004705499999999186,409.0670237196543,487.43304524408234,517.2221301341538,531.4493188455176,536.8737591075617,520.5215462006865
0.00470654999999918,408.94859986937036,487.7602176914655,517.3426913898146,531.5975982539055,536.9325782770821,520.5405190567052
0.0047075999999991736,408.81115941924423,488.1294926527647,517.5009681173785,531.7583890697294,536.9882133193223,520.5637586759234
0.004708649999999167,408.6604607560147,488.5204135254083,517.695997232861,531.9236031649606,537.0495878110661,520.5914607202385
0.004709699999999161,408.5082640215371,488.9046347330154,517.9146407645213,532.0880507144963,537.1157867467163,520.6236555304105
0.004710749999999155,408.3862972316514,489.2673218058659,518.1535335712329,532.2358773016186,537.1771422542485,520.6601082001373
0.004711799999999149,408.2829849987784,489.5941858713454,518.3911572605332,532.3713373091279,537.2346371510001,520.700245119324
0.004712849999999142,408.2053365592883,489.85691928959466,518.5973484893318,532.5093641605354,537.2946406711436,520.7431659949503
0.004713899999999136,408.14275460853816,490.0703473538993,518.775110215006,532.6517930432915,537.3594805251704,520.787651884495
0.00471494999999913,408.09838894515946,490.26361301640827,518.9327074782148,532.7969767663163,537.4273360833045,520.8322728776691
0.004715999999999124,408.0514953755887,490.5223511107227,519.0947149149305,532.9696600325342,537.5274701443549,520.8753895278269
0.0047170499999991174,408.01473006865467,490.77968499514344,519.2500817782004,533.1401886012889,537.6089061283025,520.9161074415306
0.004718099999999111,408.00567525447536,491.0654999670913,519.3988367274086,533.2940656508044,537.6755016369659,520.9536088534953
0.004719149999999105,408.01822264389733,491.3751449207252,519.549607291758,533.4340693031222,537.7339373257826,520.987277446055
0.004720199999999099,408.03297878867676,491.6848572795406,519.7006193617751,533.5703523453234,537.7838076855122,521.0171624675328
0.0047212499999990925,408.04135096948266,491.9733953045858,519.8186504031696,533.6999395443488,537.8224830424618,521.0463551313943
0.004722299999999086,408.0003173462746,492.2779983994356,519.9598509342983,533.811275525043,537.8591060202367,521.0739316523418
0.00472334999999908,407.91220087845005,492.58487297524385,520.1231618637936,533.9072384884905,537.8920835831889,521.0989434986908
0.004724399999999074,407.8014483137361,492.88746106487315,520.3091586211963,533.9933549161321,537.9175128768367,521.1204070307401
0.0047254499999990675,407.6804079982207,493.1665582269905,520.5298445891198,534.0571928881944,537.9278232244543,521.1384630631367
0.004726499999999061,407.55249481874125,493.42444648350715,520.7842807811131,534.1042414338896,537.9418063280485,521.1544205507769
0.004727549999999055,407.4228238076731,493.6899475866667,521.054261894429,534.1719503343712,537.9537509021194,521.1690482476978
0.004728599999999049,407.292648858257,493.9683480066804,521.3291914183914,534.2582973498094,537.9615744193775,521.183301023
0.004729649999999043,407.1603872590057,494.26430014201975,521.5971620893672,534.3490974992372,537.9703894102244,521.1979796898514
0.004730699999999036,407.02713383683204,494.6074444158984,521.8323758103712,534.4782948921186,537.9824724020208,521.2133900957434
0.00473174999999903,406.90363993957476,494.97817126846155,522.0249555606536,534.5803701863741,537.9890162001852,521.2298870411627
0.004732799999999024,406.80355928271416,495.3364094473435,522.1924815766928,534.6232076881242,537.997341237135,521.2480340230087
0.004733849999999018,406.7265820942049,495.6907492338492,522.3431013519305,534.6320022395995,538.0128526878234,521.2685763170377
0.004734899999999011,406.6667070852775,496.0579838867752,522.4814384896439,534.6254829877942,538.0376340588126,521.292186368416
0.004735949999999005,406.6201363072922,496.48428611414886,522.6496294777498,534.6108617290803,538.056307815775,521.3193474863236
0.004736999999998999,406.57040183378024,496.93594991630755,522.8188522972733,534.6302738148638,538.0888675717356,521.3502488959377
0.004738049999998993,406.53198947437744,497.41355141085614,522.9691889925018,534.6775804163634,538.1458669452869,521.3846220530785
0.0047390999999989865,406.5083146464685,497.9088632231431,523.0929842437055,534.7423618947429,538.2183728027242,521.4221140526721
0.00474014999999898,406.5014635633608,498.40174006005543,523.1845220920508,534.8147405786104,538.2957199260718,521.4623106831082
0.004741199999998974,406.50826712633017,498.82572672952205,523.2228720967257,534.8609373006607,538.4044117474386,521.5047309469918
0.004742249999998968,406.52986437329497,499.2372531439395,523.2459816623286,534.9322612356116,538.4723627568163,521.5487756216326
0.004743349999998961,406.54945470505635,499.64827543710777,523.2692962750392,535.0173866813344,538.516555701407,521.595848125805
0.004744399999998955,406.5572740047126,500.02081852326984,523.3049785094998,535.0907216354148,538.5459702129326,521.6408375518272
0.004745449999998949,406.5537874972046,500.3727702326127,523.3642594849631,535.1510954201253,538.5805660783724,521.6853526422954
0.0047464999999989425,406.5337956613021,500.7249154321315,523.4545037901654,535.2001489520876,538.6048302072154,521.729186064265
0.004747549999998936,406.5066951889192,501.0885418367263,523.5612194865583,535.2241160821909,538.623679396529,521.7724313308016
0.00474859999999893,406.48549233226106,501.4459251163594,523.6877799306453,535.2362955737216,538.6391478453648,521.8149810655707
0.004749649999998924,406.4718815982615,501.784117206189,523.8399297619557,535.2537656379018,538.6499045114933,521.8568743154412
0.004750699999998918,406.46475826495794,502.0825784534545,524.03256087666,535.2591639271033,538.6329284491194,521.8984333870878
0.004751749999998911,406.4631337686453,502.3526065800509,524.2362424637423,535.292769190844,538.6203493951356,521.939403189349
0.004752799999998905,406.4593288007423,502.6044558421463,524.4263008945564,535.3607496727554,538.6090220990659,521.9796651050771
0.004753849999998899,406.442972502336,502.84428801735265,524.5863605181646,535.4560979819521,538.5926421509774,522.0190718671826
0.004754899999998893,406.4092225702189,503.07809844981176,524.7088209799117,535.5691957790416,538.5714337158765,522.0578360896639
0.004755949999998886,406.36521126913203,503.33766743818734,524.8014746389898,535.7005672600864,538.578380179259,522.0962836192631
0.00475699999999888,406.32520120219675,503.59580060727217,524.8787791645068,535.8436004623283,538.583400652999,522.1345930930155
0.004758049999998874,406.27972548099916,503.8620224334208,524.9367641766141,535.9805916250687,538.5886092351044,522.1727103268436
0.004759099999998868,406.2357852496247,504.13768205184226,524.9719205670499,536.0985488533133,538.5865432794831,522.2104400537445
0.0047601499999988615,406.19616337915875,504.4178626181371,524.9824415469184,536.1930734728572,538.5686130907395,522.2475828670381
