"Time","Density -TS00 Monitor: Density -TS00 Monitor (kg/m^3)","Density -TS01 Monitor: Density -TS01 Monitor (kg/m^3)","Density -TS02 Monitor: Density -TS02 Monitor (kg/m^3)","Density -TS03 Monitor: Density -TS03 Monitor (kg/m^3)","Density -TS04 Monitor: Density -TS04 Monitor (kg/m^3)","Density -TS05 Monitor: Density -TS05 Monitor (kg/m^3)"
9.08300000000117E-4,0.3091059988004891,0.18501234310829448,0.12144841014947148,0.06739164860049315,0.03339947599956437,0.024497018699949122
9.093500000001176E-4,0.30936078943794576,0.18687198962293472,0.12181510586116379,0.06795728875693195,0.0334487139507828,0.024691872419473442
9.104000000001182E-4,0.30961054007943284,0.18874334769613332,0.12221645696881582,0.06857521500474953,0.03352967488434295,0.02488839242665624
9.114500000001188E-4,0.3098525436433597,0.19055849325462437,0.12269577336913776,0.06925527498341895,0.03362147610090001,0.025086385506965344
9.125000000001194E-4,0.31008547364653294,0.19230491563829002,0.12322992940596726,0.06998865718999561,0.03369049187873184,0.025285809118217747
9.1355000000012E-4,0.3103105811441078,0.19397340358536963,0.12377979638409375,0.07077089755205959,0.03373698880496571,0.025486668275298413
9.146000000001206E-4,0.31053053555333465,0.19554088809284603,0.12432532391720215,0.07157315332618382,0.03376467316341942,0.025688995309880374
9.157000000001212E-4,0.31075765686808354,0.19710306541406042,0.12485852142614381,0.07238015264479086,0.033774956488207414,0.025902496247108556
9.167500000001218E-4,0.31097238653148807,0.19852069326525315,0.12530975116531665,0.07307795328841611,0.033784385752037314,0.02610765540618084
9.178000000001224E-4,0.31118495261204104,0.19982714194751178,0.1257133425683768,0.07366126721746219,0.03380455960569765,0.02631414921910917
9.18850000000123E-4,0.3113965634225975,0.2009831635864502,0.12606020447656574,0.07410840550048356,0.03382768379008021,0.026522121535269724
9.199000000001236E-4,0.3116092855983419,0.20199237684028643,0.12633877625171344,0.07441140073901115,0.03385986512976612,0.026731764201502164
9.209500000001242E-4,0.311823914411208,0.20286460674062037,0.12661264804797262,0.07458696043891282,0.03391051521057522,0.02694327807558906
9.220000000001248E-4,0.3120387566298193,0.2036536247776339,0.12694903233013197,0.07471466165530656,0.033980241710868005,0.0271568087847061
9.230500000001254E-4,0.31225190811618697,0.204470094365702,0.12734646345221876,0.07479818158108761,0.03407415532159224,0.02737255308416464
9.24100000000126E-4,0.31246345881791987,0.20533862868200342,0.12782169451720576,0.0747785227146258,0.03418571872429958,0.02759078371534473
9.251500000001265E-4,0.31267509212513456,0.2062459960678313,0.12836135045793554,0.07472318705344565,0.03430052935404154,0.027811626663743125
9.262000000001271E-4,0.3128882574752369,0.20720049669195975,0.12889950580298165,0.07467364105576324,0.03442453048156734,0.02803500028455487
9.272500000001277E-4,0.3131031335538664,0.2081767634470276,0.12941043032360114,0.07460851289956588,0.034563980011508254,0.028260800679656764
9.283000000001283E-4,0.31331984820632214,0.20910323104472534,0.12988603120190934,0.07456458191962284,0.03473490829335799,0.028488956129407488
9.293500000001289E-4,0.3135374731255076,0.20999126893370273,0.13028955698156275,0.07455843715873976,0.03494783333751256,0.028719411625741337
9.304000000001295E-4,0.3137557492354923,0.21084445475447527,0.13064403923743104,0.07456748059819368,0.03519439785477893,0.028952229792067026
9.314500000001301E-4,0.3139761067379251,0.2116801569192636,0.1310134409888901,0.07459135501552638,0.035455917572450535,0.02918762905670994
9.325000000001307E-4,0.3142006464684101,0.21246005916486232,0.13142707989822658,0.0746247428977216,0.0357088394820435,0.029425793119478707
9.335500000001313E-4,0.3144293082863694,0.21309456986874778,0.13186813105205145,0.07467485777409683,0.035938313326119124,0.02966671436863296
9.346000000001319E-4,0.3146591722159029,0.2136023538310511,0.13234774421756834,0.07475730514379807,0.036146403462666656,0.029910193825060834
9.356500000001325E-4,0.3148905346629214,0.21406930197568838,0.13288084584020235,0.07487497078098355,0.03635097344288611,0.030155952693299973
9.367000000001331E-4,0.31512684477323466,0.21450983964475911,0.1334097673105475,0.07502784752756639,0.03656850549983459,0.03040378912413166
9.377500000001337E-4,0.3153719881369016,0.21496799454101392,0.13394198741729552,0.07519418046240796,0.03679935052320874,0.030653616277333148
9.388000000001343E-4,0.31562671709677226,0.2154962056598635,0.1345536134721672,0.07533969281897604,0.03705367152780554,0.030905324961829427
9.398500000001349E-4,0.31589145380256123,0.21601198648171333,0.13520902517854777,0.07547004665738481,0.03735187596611096,0.03115889993535736
9.409000000001355E-4,0.31616460976855676,0.21644989492371725,0.13584546411878448,0.07559478616593894,0.03768490348927939,0.0314147222281439
9.419500000001361E-4,0.3164425906003656,0.21683294178554238,0.1364815371367904,0.0756979499097445,0.03802854533534067,0.03167346164870233
9.430000000001367E-4,0.3167224805177564,0.21719859264411717,0.1371158175862062,0.07580131064724986,0.038366296636715105,0.03193551452546504
9.440500000001372E-4,0.3170032103775286,0.2176137561700085,0.13782676186838724,0.075940997430386,0.03868195789628975,0.032200687312796475
9.451000000001378E-4,0.31728353640219964,0.21815495803472945,0.13866485324754824,0.07613219096287727,0.038969939839007976,0.03246848787408031
9.461500000001384E-4,0.31756297459947996,0.21881846682163977,0.1395853906307374,0.07638501001658833,0.03924547727854719,0.03273867599088463
9.47200000000139E-4,0.317840938151505,0.21956958046128153,0.14055177740549157,0.07670623474024296,0.039531223148593524,0.03301129756118973
9.482500000001396E-4,0.318117214835911,0.2203644593029874,0.14153533442927743,0.07708650843129707,0.03985893837814249,0.033286294612193006
9.493000000001402E-4,0.3183914657858089,0.2210928615162517,0.14247578188527427,0.07753526120008986,0.04022854719823734,0.033563435378665664
9.503500000001408E-4,0.3186648699075526,0.22162688035102818,0.14337347087913338,0.07806210445675038,0.040622863306578674,0.03384251050798414
9.514000000001414E-4,0.31894095767106295,0.22192387802522134,0.14425650388233896,0.07863684606298,0.04102151664930715,0.034123349823961605
9.52450000000142E-4,0.3192223789842491,0.22199122963064938,0.14513752401571098,0.07925642698561476,0.04140495953431589,0.03440572572282069
9.535000000001426E-4,0.3195085916981941,0.22187757694169527,0.1460152621580685,0.07991203293783561,0.041760867828226154,0.03468947230350918
9.545500000001432E-4,0.31979931132183814,0.22172794173559532,0.14689724867766263,0.08059745222686397,0.04209691706320903,0.03497477190215127
9.556000000001438E-4,0.32009394107832806,0.22169965783223142,0.14780698731174183,0.08129774397860658,0.04242523037912181,0.03526205003004112
9.566500000001444E-4,0.3203912921139722,0.22186328222330995,0.14875814604669294,0.08200407090520094,0.0427607858404697,0.035551416450594474
9.57750000000145E-4,0.3207064339367301,0.22221241602849207,0.14977587890722355,0.08275515099396552,0.04312849028368436,0.03585669498265605
9.588000000001456E-4,0.3210129585876895,0.22264650842390848,0.15076389928131131,0.08350904486155954,0.043496237809216284,0.03615029361177183
9.598500000001462E-4,0.321326094957924,0.22308736727307554,0.1517520188275568,0.08429498653767165,0.04386782799027922,0.036446426742987224
9.609000000001468E-4,0.32164736136662136,0.2234876482322525,0.1527287418754897,0.08508284081707532,0.04422935398927514,0.03674521137095859
9.619500000001474E-4,0.32197751888284226,0.22386379479898938,0.15373832209781077,0.0858943369326278,0.044571720682998674,0.03704625135085107
9.63000000000148E-4,0.3223173195859336,0.22428788491186552,0.15482709344945836,0.08667961211470819,0.04488976033570198,0.037348842663409924
9.640500000001486E-4,0.3226686490823379,0.22477014363360762,0.15595142044700136,0.08737926814987736,0.04518233630413622,0.03765245172174782
9.651000000001492E-4,0.3230320987869091,0.2252678114002913,0.15706182922917064,0.08800929617475696,0.04545910897883936,0.03795713581893504
9.661500000001498E-4,0.3234064056271892,0.22573178227065388,0.15814770838830502,0.0885954299124082,0.04572127343346275,0.03826348254020516
9.672000000001504E-4,0.32379024883862606,0.22611589271451255,0.15921127591455986,0.08914049841777882,0.04596960482676593,0.038572191298557
9.68250000000151E-4,0.3241784045675487,0.22644072857842096,0.16028809936231944,0.0896822845848413,0.046199073804219754,0.03888377804721613
9.693000000001516E-4,0.3245650664091333,0.2267808841310496,0.16142846602204158,0.09025594751952636,0.0463742158661135,0.03919843636671147
9.703500000001521E-4,0.3249471632652874,0.22720674888396533,0.16264085902951347,0.09086952724168537,0.04646791539253108,0.03951611984453372
9.714000000001527E-4,0.3253238161391227,0.22772540495867663,0.16386681203868658,0.09153427731391439,0.046502693410640256,0.03983668352036986
9.724500000001533E-4,0.325695744506799,0.22829486283805916,0.1650395218075098,0.09226914050018056,0.04650333308823686,0.04015992395176714
9.735000000001539E-4,0.3260633979998095,0.22887721906029757,0.16609315262145727,0.0931034268612595,0.046497498438635605,0.04048546765380191
9.745500000001545E-4,0.3264265378281723,0.22943902599249455,0.16697645923037469,0.09403483127279627,0.0465005647791656,0.04081270336466824
9.756000000001551E-4,0.32678531177818426,0.22993349424858514,0.16768725559467595,0.09503702707396681,0.04650553556366376,0.041140933755968154
9.766500000001556E-4,0.32713882384797566,0.23036272653355142,0.16826987277260458,0.0960752376726777,0.046505155946742836,0.04146966638046998
9.77700000000154E-4,0.32748579928384575,0.23072323889389645,0.168726902679477,0.09709063669407461,0.046501012802868794,0.04179856373085403
9.787500000001522E-4,0.327829269402144,0.2310345963087416,0.1691183384240746,0.09805683013882453,0.04646702431727097,0.04212731769039171
9.798000000001506E-4,0.3281729530379834,0.2313422092444161,0.16955702350529406,0.09896787076104564,0.046406518367468556,0.04245590774642646
9.808500000001489E-4,0.3285192417235821,0.23163694090155654,0.17007609085307587,0.09982207959408725,0.04634360008870685,0.04278490203462569
9.819000000001472E-4,0.3288694460458585,0.2318998844480362,0.17065548494837657,0.10064408166741713,0.046292804388570676,0.04311536465917358
9.829500000001455E-4,0.32922250680968074,0.23215800544347123,0.17128170997873216,0.10143952780745293,0.04625676990718911,0.04344845081554469
9.840000000001438E-4,0.32957386992116133,0.23237046419788562,0.17194171631273017,0.10218055244404245,0.046251200554145985,0.04378510807357679
9.850500000001421E-4,0.32992025813083026,0.2324670348833098,0.17258430618125295,0.102874699216753,0.04627588832539693,0.04412588780418432
9.861000000001405E-4,0.3302620584928915,0.23245602006903193,0.17316668003401572,0.10353799951400984,0.04632281406791968,0.04447078483503529
9.871500000001388E-4,0.33060066522327103,0.232436034379805,0.17371103756192746,0.1041458075692578,0.046374036474754576,0.044819454232536665
9.88200000000137E-4,0.33093933811692755,0.23258138022871017,0.17423022691124176,0.10475305719430705,0.04641712463419725,0.04517158115310894
9.892500000001354E-4,0.3312807396680783,0.2329339270303478,0.17472457920678103,0.10541300299134337,0.046462327865516066,0.045526936145321904
9.903000000001337E-4,0.3316258750785918,0.23344910987361056,0.17520734828303247,0.10609337216093162,0.04651347936544227,0.04588521301543387
9.91350000000132E-4,0.331972254960889,0.23408275509875837,0.1756580865140887,0.10677284681347318,0.0465721843715305,0.046246007448539024
9.924000000001304E-4,0.33232316858326466,0.23475727735406776,0.1760390271772408,0.10745343635486193,0.04666905483896777,0.046609010976098396
9.934500000001287E-4,0.33268163468065387,0.23539627839687305,0.1763561821996967,0.1081115062410809,0.046807775857377686,0.046974143460237136
9.94500000000127E-4,0.33304947216954306,0.23601688440582777,0.1766123897449562,0.10873732604354758,0.046979076966910414,0.04734143029437851
9.955500000001253E-4,0.33342735170542753,0.236646589281964,0.17681388373580625,0.109343323541255,0.047182696099283244,0.0477107568260361
9.966000000001236E-4,0.33381437954398113,0.2372493017680988,0.1770216583087357,0.10994789163964881,0.04741910170967007,0.04808178555359096
9.97650000000122E-4,0.33420911080691573,0.2377916908977827,0.17726135618487113,0.11058175750016391,0.04766863472872547,0.04845408260770596
9.987500000001202E-4,0.334626898046018,0.23829667208586428,0.1775087700571449,0.11122208983963043,0.047945340704139215,0.04884520640678065
9.998000000001185E-4,0.33502574451702294,0.2386679502305076,0.1777711942369849,0.11174119555398715,0.04822863486263064,0.04921958570832494
0.0010008500000001168,0.3354216138928288,0.2389149016113906,0.1781389866827215,0.11217207999309403,0.04853653002230142,0.04959483590269792
0.0010019000000001152,0.33581205405533887,0.23912640669915644,0.17863000119489783,0.11251861327352487,0.04886407494830771,0.04997071461669254
0.0010029500000001135,0.33619529526213116,0.23936114329778627,0.17922827192540017,0.11275448217292884,0.04920576948680393,0.05034738969226693
0.0010040000000001118,0.3365714386192998,0.23965027743178444,0.17991323587521274,0.11296034950005816,0.0495504483508994,0.05072577462913496
0.0010050500000001101,0.3369410596158851,0.24007668723351286,0.18063202033200149,0.11320946382926515,0.0498864357907853,0.051107092373980596
0.0010061000000001084,0.33730444676062304,0.2406947078216756,0.1813372347552435,0.11348052140045904,0.05020378782358457,0.05149204918679159
0.0010071500000001067,0.33766079927434317,0.24144728918193714,0.18198729311184836,0.11371873752403404,0.050514171531917194,0.05188061478478555
0.001008200000000105,0.3380085237615215,0.24222612962896817,0.1825249839820848,0.11396044127892355,0.05083032802430476,0.052272280340046925
0.0010092500000001034,0.338346699692527,0.24297514336506412,0.18297497584100195,0.11423828124045204,0.05115208905936171,0.05266602073672405
0.0010103000000001017,0.3386743387146216,0.24364420386740915,0.18339365016382617,0.1145412720895299,0.05148896721913458,0.0530605484162527
0.0010113500000001,0.3389912629616517,0.24419613671807813,0.18381634657575158,0.11487879660522227,0.051850428080111456,0.053454891866963804
0.0010124000000000983,0.3392961949984685,0.2446555533967289,0.18430622123157403,0.11527597867095299,0.05221213620728327,0.05384857213296447
0.0010134500000000967,0.3395893244890482,0.24505617162165866,0.18492630001453741,0.1156704672977322,0.05256923500315045,0.05424160423167485
0.001014500000000095,0.3398758419022765,0.24545203164168536,0.1856056307426868,0.11601350978026068,0.05295045454955105,0.05463447147014261
0.0010155500000000933,0.34015949273861484,0.24589134341037094,0.1862260426629464,0.11631619465655446,0.05335835672034864,0.055027950716985685
0.0010166000000000916,0.3404435245539604,0.24642100673977382,0.1867358821094816,0.11657405668157848,0.05377909255127813,0.05542276897451749
0.00101765000000009,0.3407318896699424,0.24706959087859617,0.18719359292553425,0.11679722040790562,0.05422351213245572,0.055819229711420545
0.0010187000000000882,0.3410251668865385,0.24781462396328077,0.18761460179056225,0.11701265193572695,0.054682315674794875,0.056217270567066706
0.0010197500000000866,0.34132308952176094,0.24863542235824107,0.18800951603132088,0.11724897719349225,0.055112888232176964,0.05661678004209533
0.0010208000000000849,0.3416266095850233,0.24949098644441356,0.18843960522914643,0.11752650571309013,0.05548016675607079,0.05701777660024464
0.0010218500000000832,0.34193675760437187,0.25029532781434083,0.18895090913236606,0.11785402128300385,0.05576869241848495,0.05742011668659846
0.0010229000000000815,0.3422540510819869,0.2509762403348965,0.18949792072758295,0.11817243078814747,0.05598014604187943,0.05782337443307011
0.0010239500000000798,0.34257870408391705,0.251512311329494,0.1901053496214876,0.11847814403629227,0.056148315553521136,0.058227084266741266
0.0010250000000000781,0.34291025178703294,0.25193921367834693,0.19084865485969202,0.11884596330883682,0.05629221770885989,0.05863103078333837
0.0010260500000000765,0.34324778193824707,0.2523220383720733,0.19171616869972632,0.11933952418588496,0.05639662596813905,0.059035247085714865
0.0010271000000000748,0.3435913638393808,0.2526630928103026,0.19258607188256902,0.12001492329069666,0.05646501080819427,0.05943961267790831
0.001028150000000073,0.34394067534669215,0.2529331506565315,0.19337576097100462,0.12087644850977997,0.056512593571695184,0.059843900011286595
0.0010292000000000714,0.3442934549708111,0.25320090015926494,0.19414067607726765,0.12179391670184066,0.05652262103644853,0.06024797067307379
0.0010302500000000697,0.34464679972165907,0.25356674732467704,0.1948750226527703,0.12266854216375145,0.056484879852297956,0.060651833990986254
0.001031300000000068,0.3449981280797099,0.2541122956149501,0.1955337480637771,0.12348846272262733,0.0564080974976662,0.061055921155089
0.0010323500000000664,0.345345176182027,0.25483342272975756,0.19620097285797874,0.12425745895842416,0.05630462747896708,0.06146098654231611
0.0010334000000000647,0.3456870482854445,0.2556322165217635,0.19693564908144207,0.12503266537645416,0.05617865107393305,0.061867622380164036
0.001034450000000063,0.34602370088681705,0.256388950024885,0.1976973784936489,0.12589982214917256,0.05602621138374644,0.06227531397945075
0.0010355000000000613,0.34635533586588496,0.2569870344588149,0.1985030065473876,0.12684504061666074,0.055864550928799495,0.06268305975118642
0.0010365500000000596,0.3466825449924787,0.2573250540632622,0.19937268981242776,0.1278029302824585,0.05572447365670665,0.06308994393221086
0.001037600000000058,0.3470032091460925,0.2575522938488991,0.20025713737077425,0.12876596266146886,0.055608236332313765,0.06349548022867497
0.0010386500000000563,0.34731838833595186,0.257862354847772,0.20112836669796827,0.12971533621534057,0.05551398309371223,0.06389967148379976
0.0010397000000000546,0.34762931373733746,0.25825378643331104,0.2019455013105318,0.13060812821238507,0.05547792608819304,0.0643027404349451
0.0010408000000000528,0.3479503534146128,0.2587453892270414,0.20270427361582716,0.13146973132977807,0.0554984634202198,0.06472433825981388
0.0010418500000000512,0.3482522507003753,0.2593327031135534,0.20332576102330863,0.13224139318706202,0.055539901072933995,0.06512702026008048
0.0010429000000000495,0.3485487715612521,0.25997361986610273,0.20393428716297982,0.13300059448412704,0.055585214722458434,0.06553081938404759
0.0010439500000000478,0.3488386957763235,0.26067754941984606,0.20454541533487072,0.1338004667620939,0.055633423838037016,0.0659359367239527
0.0010450000000000461,0.3491229171699712,0.2615126566156561,0.205175271661049,0.13464522582237326,0.05566187424544504,0.06634171595244735
0.0010460500000000444,0.3494040988719691,0.26249503194412344,0.2059038511451431,0.13552064758272225,0.05566869325424718,0.06674713654993772
0.0010471000000000427,0.3496855244229084,0.2635621693313635,0.20676102116864342,0.13641682609892902,0.05567873115162941,0.06715135195246959
0.001048150000000041,0.34996965827881493,0.2645563519137482,0.20772006156471154,0.13733635550868972,0.055712844604755125,0.06755386167205411
0.0010492000000000394,0.35025753829274386,0.26539629986114643,0.2088266451364052,0.13825551020829033,0.055766871148001634,0.06795465242428757
0.0010502500000000377,0.3505498058941712,0.2660576366755488,0.21005100249284986,0.1391515979923146,0.05584869753379451,0.06835433463266896
0.001051300000000036,0.35084656561635225,0.26654986758923854,0.21127886414077388,0.14004165148577974,0.0559636850113261,0.06875392829475509
0.0010523500000000343,0.35114817454768443,0.2669761559206417,0.2125406271296798,0.1409286341622266,0.056108020166779515,0.0691545172476779
0.0010534000000000327,0.35145470892625374,0.26741933982790667,0.21382755889873553,0.14177064189318284,0.05627831953371744,0.06955683802981616
0.001054450000000031,0.35176621110946155,0.26787824289590184,0.21505294251701756,0.14257552567576864,0.05645492615652168,0.06996099906713349
0.0010555000000000293,0.3520827924987752,0.2683930756181537,0.2162427655783665,0.1433559478976656,0.05663037141661709,0.07036657986842808
0.0010565500000000276,0.3524037938336735,0.26902319202045455,0.2174529444329352,0.14408205514513892,0.0568117128826289,0.07077275451307535
0.001057600000000026,0.352726875698524,0.26972269604984495,0.21858367312938284,0.14475411307275454,0.057008772187488364,0.07117850971484711
0.0010586500000000242,0.35305103659156256,0.2704586826955752,0.21956418800217029,0.1453802827887613,0.057239865530081625,0.07158295770334686
0.0010597000000000226,0.35337608905666457,0.27122297236433895,0.2203985717848847,0.14595733622062007,0.05749984426278509,0.07198573441996349
0.0010607500000000209,0.35370184089611406,0.2719157333325745,0.22111432085272056,0.14652051206954425,0.05777363016391063,0.07238700931136424
0.0010618000000000192,0.3540277433375025,0.27246868388592366,0.22178570084411317,0.14711696049213235,0.05805485187085624,0.07278725272488311
0.0010628500000000175,0.35435259919595424,0.2730354016372869,0.22253992691920002,0.1477881506004705,0.058337698157991266,0.07318692123723372
0.0010639000000000158,0.35467680278801383,0.27369000815720895,0.22340388556180785,0.14856208348406902,0.05861023683976777,0.07358616605543315
0.0010649500000000141,0.3549997064962142,0.274352672586316,0.2243336110456845,0.14940134213915715,0.05887256019542355,0.07398492919180225
0.0010660000000000125,0.3553194629203982,0.2750011397854038,0.22527575848489825,0.15027574143133857,0.059125472194372586,0.07438317215489518
0.0010670500000000108,0.35563435263565424,0.275655228765288,0.2261994671294,0.151179482104945,0.05937114886836078,0.07478100443671458
0.001068100000000009,0.35594316223884953,0.2762073958827887,0.2271218368474509,0.1520611023517207,0.05961624328014917,0.07517877555267581
0.0010691500000000074,0.3562454173268011,0.2767370569629645,0.228041155135005,0.15288825790484686,0.05984232677305768,0.07557698226485424
0.0010702000000000057,0.35654171896557574,0.27736466480435906,0.22889077646047148,0.15366689385133758,0.06006492517210535,0.07597611484561996
0.001071250000000004,0.3568334846535354,0.2780515425399296,0.22962891761581117,0.1543845729600541,0.060316722776286545,0.0763765764672735
0.0010723000000000024,0.3571219702396702,0.27877157282122295,0.2303193800524368,0.15502254765180187,0.06059805099792934,0.07677867023405459
0.0010733500000000007,0.3574084463579037,0.2795437831000498,0.2309979275497546,0.15558987339454716,0.060898999011978906,0.07718253774462125
0.001074399999999999,0.3576943962983208,0.28034008378153025,0.23170682337485665,0.15611789123495748,0.06123096124274325,0.07758801009861951
0.0010754499999999973,0.3579809300518263,0.28116831545309556,0.2324866303434854,0.15662478836733754,0.0615910646753756,0.07799458057296858
0.0010764999999999956,0.35826865721570705,0.28202938627231205,0.23327545430288127,0.1571376783629684,0.06195926289335463,0.07840157316126316
0.001077549999999994,0.35855729630871463,0.2828021425695341,0.2340502309700556,0.15772149212457579,0.06231618431118101,0.07880841366834475
0.0010785999999999923,0.3588481128508516,0.2833849184212951,0.23480077187571236,0.1583328454054979,0.06266261954581044,0.07921479694189332
0.0010796499999999906,0.3591419056804827,0.2838671374281324,0.235439763282482,0.15889613806249997,0.06299488989926182,0.07962070625401994
0.001080699999999989,0.3594383906260481,0.284347566515701,0.23593106208791426,0.159419750143815,0.06330248022167637,0.08002632720896137
0.0010817999999999872,0.3597511363394554,0.28491081138810076,0.2363750776893664,0.1599488961802491,0.06359102699612654,0.08045116561744661
0.0010828499999999855,0.3600507883328687,0.28562519736569253,0.23674582435031702,0.16043345200182735,0.06384089235840686,0.08085668139747323
0.0010838999999999838,0.3603510674384105,0.2865590262841706,0.23707538553374538,0.160957187923053,0.06408170402025264,0.08126211749221673
0.0010849499999999821,0.3606525354769164,0.28765331371931846,0.23738215504022897,0.16153050577872877,0.0642944896294986,0.08166716160344513
0.0010859999999999804,0.36095658119771307,0.28881187475391334,0.23767182448188268,0.16207374946951925,0.06447469637618691,0.0820711800744979
0.0010870499999999787,0.3612655608606726,0.28996337064555927,0.2379584600120237,0.162532169147572,0.0646391771990764,0.08247332179872342
0.001088099999999977,0.3615796501039513,0.2910137941371012,0.23828032256849044,0.16287835025476588,0.06477289554259909,0.08287285147202507
0.0010891499999999754,0.3618974922306742,0.2918695186585481,0.23869729674240178,0.16313962579957655,0.06486710895847811,0.08326920919039628
0.0010901999999999737,0.3622178606241919,0.2925267581140431,0.2393014013018042,0.16339660314805168,0.06492513499345855,0.08366203319377004
0.001091249999999972,0.3625396158409129,0.2931154024803424,0.24009506304922562,0.16370140350044846,0.06494449448937917,0.08405124535748858
0.0010922999999999703,0.3628615197355043,0.29373142397889795,0.24097219896297475,0.16404961470295265,0.06491722005012089,0.08443706348773203
0.0010933499999999687,0.36318299156687656,0.29435986061692093,0.24181330099040507,0.16442682155834062,0.0648606286444395,0.08481969111487878
0.001094399999999967,0.36350387021788855,0.2950110639291998,0.24252626082896483,0.1647827167154692,0.06480222855875183,0.08519936450714327
0.0010954499999999653,0.3638239640092479,0.2956550571193033,0.2430711557713654,0.16508587749419756,0.0647539382372507,0.08557623933273567
0.0010964999999999636,0.36414223008675634,0.2962027572047818,0.2435106036057498,0.16532307896654014,0.06472416195320382,0.08595047372127097
0.001097549999999962,0.3644575837467096,0.2966896101385896,0.24387817234660591,0.1654863050218087,0.06472105679019,0.08632243449524282
0.0010985999999999602,0.36477036464001084,0.29721694429763484,0.24420833677647574,0.16567681698002035,0.06471395649957533,0.08669257835446674
0.0010996499999999586,0.3650810536888315,0.29783374596438505,0.24453475694307283,0.16596874733953068,0.06469680994087361,0.08706130548945967
0.0011006999999999569,0.36538941329512803,0.29858489190446236,0.24486177254064095,0.16634188196202215,0.06468822604758692,0.08742892739003201
0.0011017499999999552,0.3656957632771926,0.2994526731879164,0.24520024843030072,0.16677970218994112,0.06469759066857905,0.08779574634787815
0.0011027999999999535,0.3659987687071005,0.30042053513715655,0.2455707895044242,0.16726318200799403,0.06472652131075528,0.08816207131068746
0.0011038499999999518,0.3662966277525539,0.30146245661814197,0.24599439771055406,0.16772288441226618,0.06479579510605556,0.08852826046354026
0.0011048999999999501,0.3665890788184799,0.3024621358577944,0.2464714044436917,0.16812377686136556,0.06488772565810134,0.08889468445735361
0.0011059499999999485,0.3668768494451005,0.30332887978576406,0.2469925415491589,0.16847658347440467,0.06496891878556509,0.08926179242693003
0.0011069999999999468,0.3671609837155316,0.30408212567398896,0.247508691397863,0.1688089974984753,0.06503442891093363,0.08963017986947305
0.001108049999999945,0.36744270022899855,0.30475992012724373,0.24793506483409022,0.16915041883502546,0.06509458175284115,0.09000048325058148
0.0011090999999999434,0.3677229765516804,0.30540152218518024,0.248274792033934,0.16949802837418182,0.0651631396417536,0.09037323261850111
0.0011101499999999417,0.36800262049369586,0.30606745843066596,0.2485440009844073,0.1698486593396908,0.06526948209994626,0.09074868765047092
0.00111119999999994,0.3682820138991436,0.3067908862353801,0.2487404242674532,0.17021444390096757,0.06541823767598162,0.09112684782139677
0.0011122499999999384,0.3685606013564074,0.30756676290692553,0.24891883018318342,0.17058589397750118,0.06557945966212661,0.09150769923863893
0.0011132999999999367,0.36883907145243544,0.3083921711427999,0.2491485746008385,0.17097935789328436,0.0657396043420352,0.0918913665983592
0.001114349999999935,0.369118757604348,0.3092038722099926,0.24943235925133075,0.1714588684270852,0.06591536049561127,0.09227803335487297
0.0011153999999999333,0.36940040791652645,0.3099110784325854,0.2497850241650656,0.17202740958321705,0.06611727860572872,0.09266764794852203
0.0011164499999999316,0.36968208151946885,0.3104313946138124,0.2502290825399807,0.17265322784083498,0.06633586722647036,0.09305983394184505
0.00111749999999993,0.36996069316696495,0.31073866852945325,0.25068410066461044,0.17332948111049348,0.06657032705973666,0.09345398884270652
0.0011185499999999283,0.37023442402800566,0.3109235071901259,0.25112125354772913,0.17399539141499268,0.06681554564517928,0.0938493898972646
0.0011195999999999266,0.3705015077148684,0.3111663401607299,0.2515717439609394,0.17456233137672444,0.06703572182388114,0.09424523655623189
0.001120649999999925,0.3707606754873095,0.3116077747204471,0.2520342145496169,0.17500116845955146,0.06723068518830104,0.09464047230540208
0.0011216999999999232,0.37101286901336183,0.31224510213832507,0.25250889340812105,0.17534324011646293,0.0674458773691003,0.09503368395168618
0.0011227499999999216,0.37125966166318014,0.3129778712393044,0.25307286336360796,0.17564325054248375,0.06770473181112936,0.09542330836630984
0.0011238499999999198,0.37151361428167734,0.31374507307820165,0.2537621397381863,0.17595016775576208,0.06801651776260179,0.09582627255320766
0.0011248999999999181,0.3717526346746524,0.3144063632192564,0.25444216267364783,0.17626900371259774,0.068341915663062,0.09620547520990771
0.0011259499999999164,0.3719887676009762,0.31500433218072893,0.2550709231425066,0.1766660164919451,0.06869341963192516,0.09657987563026817
0.0011269999999999147,0.37222218981283595,0.31561405437937623,0.2555886723169812,0.17717570628235707,0.06906498065375814,0.09695071446318557
0.001128049999999913,0.37245054355983415,0.31626864879343325,0.256051579299513,0.17775752755713262,0.06944389752268541,0.09731949509784028
0.0011290999999999114,0.37267098119845765,0.3169464626638966,0.25648350583423934,0.17837864799382913,0.06984641394606175,0.09768755176167847
0.0011301499999999097,0.3728826063633556,0.31767174784730695,0.2569100471925482,0.17902108858548188,0.07029168813131478,0.09805590146045454
0.001131199999999908,0.373085538012378,0.31844763702762635,0.25739127674637186,0.17966023133239312,0.07076232401353555,0.09842529745805312
0.0011322499999999063,0.3732793331879307,0.3191862516562048,0.257901312417907,0.18031893334936663,0.07123609233942292,0.09879627263571752
0.0011332999999999047,0.37346524895607053,0.31981582013740373,0.2583205348743151,0.1810106493584338,0.07170666848640088,0.09916905080318296
