"Time","Temperature -TS00 Monitor: Temperature -TS00 Monitor (K)","Temperature -TS01 Monitor: Temperature -TS01 Monitor (K)","Temperature -TS02 Monitor: Temperature -TS02 Monitor (K)","Temperature -TS03 Monitor: Temperature -TS03 Monitor (K)","Temperature -TS04 Monitor: Temperature -TS04 Monitor (K)","Temperature -TS05 Monitor: Temperature -TS05 Monitor (K)"
0.0046045499999997856,374.29032506700577,596.2320077990677,623.9809857986094,672.8764956570242,847.1496079634131,2250.699619864496
0.004605599999999779,374.12983796803815,596.2143157673748,624.0284865722247,672.8000297341117,847.4575314301386,2250.735086235066
0.004606649999999773,373.97957848153425,596.2107591753419,624.0824782223544,672.7100123048036,847.8019630065706,2250.775067773806
0.004607699999999767,373.8396571173947,596.2186145916185,624.1540445394672,672.643056923293,848.149844555933,2250.8196271338543
0.004608749999999761,373.70228894185925,596.2428130121829,624.2491466532999,672.602260165753,848.4990898986056,2250.8685743590418
0.004609799999999754,373.5615218864845,596.2787858318133,624.3597187346336,672.5753692715504,848.8470692984729,2250.92168106676
0.004610849999999748,373.4148816174412,596.3503453711568,624.4408572478361,672.5086666380444,849.1866725450961,2250.9784678423675
0.004611899999999742,373.25229404289564,596.4163592028495,624.5037464638534,672.4137934965022,849.5150946387614,2251.038486630253
0.004612949999999736,373.08039611480496,596.4593053208722,624.5502418182041,672.2841653953147,849.8317327611417,2251.101257772453
0.004613999999999729,372.90667118746256,596.4906616669407,624.5669998361474,672.1131354446079,850.139972370609,2251.166360277619
0.004615049999999723,372.74030171354207,596.5322764685642,624.5585385766797,671.9009611239169,850.441885271301,2251.2333001319103
0.004616099999999717,372.58190901620276,596.6269716711391,624.5992911812767,671.6877021092207,850.7161444029774,2251.301742448959
0.004617149999999711,372.43138918984346,596.7368936348881,624.6282706998938,671.4675480444164,850.9918304127633,2251.371409552279
0.004618249999999704,372.2844851335013,596.8553072225579,624.6411628528647,671.2458759235091,851.2794499511945,2251.4452715347265
0.004619299999999698,372.1494142394175,596.9654335216494,624.642057846498,671.0526690675403,851.5514387733773,2251.516225445486
0.004620349999999692,372.01305460349664,597.0536012764512,624.6441886793904,670.8690651103908,851.8331541738327,2251.587357451725
0.0046213999999996855,371.87395770000114,597.0937391536874,624.6563785827028,670.6812103001823,852.1257069703584,2251.6584078712376
0.004622449999999679,371.7320489515404,597.1493490700395,624.6381882266367,670.4938648231413,852.4073903534846,2251.7292400492624
0.004623499999999673,371.58989722773964,597.216850175041,624.5981865374443,670.3064349595469,852.6878347538822,2251.7998105709376
0.004624549999999667,371.4493897377336,597.2716013507431,624.551285697725,670.1243975070255,852.9690586743263,2251.869806141573
0.0046255999999996605,371.31002017693464,597.3543901038871,624.4555392842205,669.9259356999744,853.2054137776588,2251.9392322689314
0.004626649999999654,371.1757207191393,597.4424933954014,624.3163692830891,669.7209843483192,853.4138481895557,2252.008685243194
0.004627699999999648,371.04163948471233,597.509451692535,624.1822663691235,669.5388596501858,853.6330078038243,2252.077569991357
0.004628749999999642,370.90531066249434,597.5653753739958,624.0591598674674,669.3697200256629,853.8558234140079,2252.146033363982
0.004629799999999636,370.7671168922761,597.6153973108965,623.9398668232096,669.2133214588788,854.0783962427427,2252.2140412722165
0.004630849999999629,370.6274964386566,597.6135257920548,623.8240311722535,669.1230409343116,854.3359189685434,2252.281617980714
0.004631899999999623,370.4975573678546,597.618736474712,623.7123505495026,669.0384760663756,854.5985174229891,2252.348605473762
0.004632949999999617,370.3724570132827,597.6405761084214,623.6066622161034,668.9451625766864,854.855968312402,2252.4145165464215
0.004633999999999611,370.247889881359,597.6792067663274,623.5027856268271,668.8487546248556,855.1094252563724,2252.478670575735
0.004635049999999604,370.1206968031336,597.7319805991057,623.4078051347819,668.7617547055928,855.3618581439628,2252.5402867738453
0.004636099999999598,369.98615655127696,597.8062132807021,623.3620978467753,668.6183988368155,855.6408477512165,2252.5986119587833
0.004637149999999592,369.83351533833456,597.8944861085597,623.3284747535099,668.5070330105954,855.9183603195386,2252.653059030222
0.004638199999999586,369.6745169795493,597.9753192474786,623.3172774180603,668.4344643235873,856.1922075809532,2252.703098888286
0.0046392499999995795,369.5165200776594,598.0295203973818,623.311874733539,668.3971558275076,856.4660163418619,2252.7482848464256
0.004640299999999573,369.364043787664,598.076857236934,623.3158266080496,668.3967953857527,856.7587001698568,2252.7880889441503
0.004641349999999567,369.21274961332796,598.1191633889981,623.3336917076906,668.4240963343062,857.0944796482161,2252.822126089019
0.004642399999999561,369.0640864761364,598.1365499225927,623.3305367844523,668.447111358965,857.4287207808882,2252.850388994883
0.0046434499999995545,368.9169603123682,598.1478495415491,623.301134059412,668.4668459812915,857.7637530964387,2252.873281009513
0.004644499999999548,368.76914778924885,598.165110076497,623.2605317517035,668.4867266066811,858.100942828024,2252.8913023095006
0.004645549999999542,368.6200200317421,598.1864380017323,623.1870189344202,668.5039693985348,858.4230739511428,2252.903765118148
0.004646599999999536,368.4701538953722,598.2275315614754,623.0934974093351,668.5355644129642,858.7292816016958,2252.9120598060795
0.00464764999999953,368.31967134658015,598.2904940721193,623.0240037266367,668.5650453445447,859.0385501496866,2252.917881873938
